target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5277912331570868,0.36163725014943104,0.26810191028249536,0.055506311587032724,-0.6573023953311191,0.17448968956208183
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.539912473349257,0.3853738604424759,0.26808892323278877,1.3317798920211414,-1.4006012873805214,0.1820258408980829
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5011905168002729,0.35056238606461576,0.33275041294937113,1.0,-4.448156660464048,0.2791363561938872
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5039630656770491,0.36887429233222385,0.33289928659534196,2.095653421738036,-0.3663076146245574,0.2901871421203757
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5508579225652397,0.38302718518275325,0.3499296054273268,1.0,-3.3731334175519336,0.3125777691196385
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5621676472002692,0.42014881903895446,0.3498982056466654,1.8601084432401709,-1.0536322146394856,0.31950637684388716
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5305952584001364,0.3786485973733751,0.30861520593725794,1.0,-4.372332529363991,0.24282240742743172
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5378948718359757,0.4003540129647153,0.3086579556090092,0.7274645648283096,-0.6626308225815528,0.2521346022840869
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6050281425891182,0.4355209403091017,0.28766810937616055,2.3942675716570716,-1.2961067234453187,0.22170274019165126
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6041913403119541,0.4523732294973454,0.2876722831101513,1.3645139015176653,-1.2483286603634096,0.23666420345537684
