seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
3026,LOCAL3,T0-T2,pCR,P1,ftv_complete_375,375,110,265,2,0.5834648370497427,0.35065040168134265,0.5669811320754716,0.2611118989527706
3026,LOCAL3,T0-T2,pCR,P1,full_808,808,275,533,2,0.581313320825516,0.39703613015509975,0.5703735289101143,0.23497951351116012
3026,LOCAL3,T0-T2,pCR,P2,ftv_complete_375,375,110,265,2,0.5833276157804459,0.360871656376735,0.5591766723842195,0.24585533317124753
3026,LOCAL3,T0-T2,pCR,P2,full_808,808,275,533,2,0.5898618454716016,0.4166225195273071,0.5741054067883335,0.22904031786481385
3026,LOCAL3,T0-T2,pCR,P3,ftv_complete_375,375,110,265,2,0.6087135506003429,0.37087899159974047,0.5590051457975986,0.2502013140274713
3026,LOCAL3,T0-T2,pCR,P3,full_808,808,275,533,2,0.5919085792256524,0.4169765604713859,0.5581681732901245,0.24236750539665525
3026,LOCAL3,T0-T2,pCR,P4,ftv_complete_375,375,110,265,2,0.5654202401372213,0.35579324334087403,0.5704116638078902,0.2693094946206069
3026,LOCAL3,T0-T2,pCR,P4,full_808,808,275,533,2,0.5804332253112741,0.410456045270008,0.5412621524816646,0.24928039386629336
3026,LOCAL3,T0-T2,pCR,P5,ftv_complete_375,375,110,265,2,0.6271012006861064,0.40548200905568127,0.5687821612349915,0.23480249706237918
3026,LOCAL3,T0-T2,pCR,P5,full_808,808,275,533,2,0.5679072147364831,0.39749466089097424,0.5572676104383422,0.24863834483640512
3026,LOCAL3,T0-T3,pCR,P1,ftv_complete_375,375,110,265,2,0.5298456260720412,0.3212394034264915,0.5721269296740995,0.2761654247273633
3026,LOCAL3,T0-T3,pCR,P1,full_808,808,275,533,2,0.5692512365683097,0.3979619291009071,0.5695991813064984,0.26465504014399893
3026,LOCAL3,T0-T3,pCR,P2,ftv_complete_375,375,110,265,2,0.6156089193825044,0.3723559131146463,0.6070325900514579,0.23067844582230607
3026,LOCAL3,T0-T3,pCR,P2,full_808,808,275,533,2,0.6210267780999488,0.4337213019293824,0.5919290465631929,0.22212048388048913
3026,LOCAL3,T0-T3,pCR,P3,ftv_complete_375,375,110,265,2,0.5896397941680961,0.3670906873263413,0.5713550600343054,0.22843975506546477
3026,LOCAL3,T0-T3,pCR,P3,full_808,808,275,533,2,0.5806720109159134,0.3982242337128441,0.5615521064301552,0.27351494057883113
3026,LOCAL3,T0-T3,pCR,P4,ftv_complete_375,375,110,265,2,0.5545111492281304,0.3506124499478934,0.5574614065180102,0.25339329264849053
3026,LOCAL3,T0-T3,pCR,P4,full_808,808,275,533,2,0.570110864745011,0.3998002950160764,0.556793450451987,0.24713051407134254
3026,LOCAL3,T0-T3,pCR,P5,ftv_complete_375,375,110,265,2,0.5917324185248712,0.36118641417004393,0.5987993138936535,0.23897818564212275
3026,LOCAL3,T0-T3,pCR,P5,full_808,808,275,533,2,0.5928364318608221,0.41662365779011795,0.5611461709022685,0.24659792020037138
