analysis,population,seed,arm,fold,view,target,variant,clinical_contract,selected_c,validation_auroc,validation_auprc,threshold,train_rows,validation_rows,test_rows,feature_dim,class_weight,c_grid
phenotype,full_808,2026,LOCAL3,4,T2,subtype_4class,P1,,0.1,0.6035613038514368,0.33355338432914594,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HR,P2,,0.001,0.5285793562708102,,0.4635356736793416,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HER2,P2,,0.01,0.6655913978494623,,0.4789646753710404,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,subtype_4class,P2,,0.01,0.5654586385488922,0.2902076513826602,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HR,P3,,100.0,0.5416204217536071,,0.6768847455935746,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HER2,P3,,0.001,0.6627240143369176,,0.5199994029754212,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,subtype_4class,P3,,0.01,0.55689658508147,0.2807405572027223,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HR,P4,,0.1,0.5305216426193119,,0.3689207448813261,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HER2,P4,,0.0001,0.6810035842293907,,0.5008489324326827,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,subtype_4class,P4,,0.01,0.5660720442163107,0.2896328618335,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T2,HR,P5,,0.1,0.5394006659267481,,0.3391995193530578,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL3,4,T2,HER2,P5,,0.0001,0.6720430107526882,,0.4966929466449143,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL3,4,T2,subtype_4class,P5,,0.01,0.5627613659571489,0.28252397876787394,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL3,4,T3,HR,P1,,0.0001,0.4972253052164262,,0.49427015280548803,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HER2,P1,,0.01,0.6340501792114696,,0.45222959147353126,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,subtype_4class,P1,,0.001,0.5853265763128663,0.3229274220794732,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HR,P2,,0.0001,0.5535516093229745,,0.49094951742052517,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HER2,P2,,100.0,0.6114695340501792,,0.16921618203489142,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,subtype_4class,P2,,0.1,0.6022458411378826,0.327009270418888,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HR,P3,,0.0001,0.521087680355161,,0.4863694330959658,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HER2,P3,,0.001,0.6347670250896058,,0.4902330630711683,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,subtype_4class,P3,,0.0001,0.6063778432746171,0.34985905790118116,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HR,P4,,0.0001,0.5108213096559379,,0.48758788831141703,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HER2,P4,,0.0001,0.6455197132616488,,0.49784224759898876,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,subtype_4class,P4,,0.0001,0.5926445240286924,0.33291108027622657,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL3,4,T3,HR,P5,,1e-06,0.5352386237513873,,0.49953061349667016,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL3,4,T3,HER2,P5,,1e-05,0.6451612903225807,,0.5001321219275358,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL3,4,T3,subtype_4class,P5,,1e-05,0.6087197709268944,0.34538218566166196,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T0,HR,P1,,1.0,0.6237513873473919,,0.486054969365175,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HER2,P1,,0.01,0.6243727598566309,,0.545866510806531,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,subtype_4class,P1,,0.0001,0.5579825315525464,0.3086282032232409,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HR,P2,,0.1,0.617369589345172,,0.46583594428059644,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HER2,P2,,1.0,0.6397849462365591,,0.53202813499679,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,subtype_4class,P2,,100.0,0.5824664755342638,0.35784526041454917,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HR,P3,,1.0,0.6148723640399556,,0.5344787746075625,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HER2,P3,,1.0,0.6921146953405017,,0.4477959193184973,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,subtype_4class,P3,,1.0,0.6079090912119116,0.38411007974693556,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HR,P4,,0.1,0.5951720310765816,,0.572353885797598,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HER2,P4,,0.001,0.6537634408602151,,0.5163944037336959,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,subtype_4class,P4,,0.001,0.570785418950931,0.31625968644084224,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T0,HR,P5,,0.1,0.6159822419533851,,0.5041883113738325,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T0,HER2,P5,,0.001,0.6548387096774193,,0.5182811351168982,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T0,subtype_4class,P5,,0.001,0.5798640089622277,0.32187112913239146,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T1,HR,P1,,0.001,0.49250832408435075,,0.4746251236326582,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HER2,P1,,0.01,0.5623655913978495,,0.4980190037761312,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,subtype_4class,P1,,10.0,0.5284184152479551,0.2835039551315397,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HR,P2,,0.001,0.519700332963374,,0.46643421334509094,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HER2,P2,,0.1,0.5483870967741935,,0.45836976298972004,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,subtype_4class,P2,,0.01,0.5461275189120316,0.29229107539956867,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HR,P3,,0.1,0.5213651498335182,,0.4012902693340565,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HER2,P3,,0.001,0.5612903225806452,,0.44306235402405664,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,subtype_4class,P3,,0.01,0.5368048614486022,0.30454745705553415,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HR,P4,,0.1,0.4894561598224195,,0.3507337980480775,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HER2,P4,,100.0,0.5444444444444444,,0.20797605365715813,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,subtype_4class,P4,,0.01,0.5135765033674484,0.27035757910693503,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T1,HR,P5,,0.1,0.5122086570477247,,0.4375969420956273,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T1,HER2,P5,,0.001,0.5508960573476702,,0.43645450336719616,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T1,subtype_4class,P5,,0.001,0.5254156004316816,0.29309865179108924,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T2,HR,P1,,0.0001,0.5677025527192009,,0.5075062222931597,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HER2,P1,,0.01,0.6010752688172044,,0.4905567344824424,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,subtype_4class,P1,,1.0,0.531585298970257,0.30200606711415545,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HR,P2,,0.0001,0.5363485016648168,,0.4979465936447061,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HER2,P2,,0.01,0.5835125448028675,,0.5009186443321405,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,subtype_4class,P2,,0.1,0.5293856153541953,0.27514248318936646,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HR,P3,,0.1,0.5621531631520533,,0.5049694412869467,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HER2,P3,,0.01,0.6053763440860216,,0.48796258886609767,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,subtype_4class,P3,,10.0,0.5391580569400956,0.2752590082331843,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HR,P4,,0.01,0.5746392896781354,,0.5110932974043708,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HER2,P4,,0.01,0.5874551971326165,,0.5308997659199143,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,subtype_4class,P4,,100.0,0.5561478861862336,0.2869391142240054,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T2,HR,P5,,0.01,0.5812985571587126,,0.5256978363008572,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T2,HER2,P5,,0.01,0.5949820788530467,,0.5167077792063312,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T2,subtype_4class,P5,,0.1,0.5456628859993531,0.3182149475659086,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T3,HR,P1,,100.0,0.5868479467258602,,0.27642063771646347,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HER2,P1,,0.001,0.5759856630824374,,0.49820493696873425,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,subtype_4class,P1,,0.001,0.5393455961194704,0.2826837245748685,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HR,P2,,0.0001,0.5518867924528301,,0.47800368625806816,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HER2,P2,,0.01,0.6448028673835126,,0.5130816653290965,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,subtype_4class,P2,,0.1,0.5537126914501976,0.29998343400390554,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HR,P3,,0.01,0.5746392896781355,,0.4401455250308582,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HER2,P3,,0.001,0.596057347670251,,0.5105386570565993,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,subtype_4class,P3,,0.01,0.567237559359034,0.30878901488740274,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HR,P4,,0.01,0.5346836847946725,,0.457754399523506,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HER2,P4,,0.0001,0.5562724014336917,,0.5,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,subtype_4class,P4,,0.01,0.5341890887685049,0.27272203104172826,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,0,T3,HR,P5,,0.001,0.5549389567147613,,0.4509061075013201,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T3,HER2,P5,,0.0001,0.5827956989247312,,0.4961530681523342,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,0,T3,subtype_4class,P5,,0.001,0.5531602404041791,0.29862684260465555,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T0,HR,P1,,0.0001,0.5249722530521642,,0.4836705122377676,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HER2,P1,,100.0,0.5677655677655677,,0.15708405306045647,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,subtype_4class,P1,,10.0,0.5248537359187586,0.2917026055817494,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HR,P2,,0.01,0.5629855715871255,,0.45957917860249525,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HER2,P2,,1.0,0.5007326007326007,,0.6370747639691412,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,subtype_4class,P2,,0.1,0.5195703487154026,0.29084781097402435,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HR,P3,,0.01,0.5521642619311876,,0.4738214726360019,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HER2,P3,,0.1,0.5648351648351648,,0.44501065270157963,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,subtype_4class,P3,,1.0,0.526269481977583,0.3035405779664653,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HR,P4,,0.0001,0.5341287458379578,,0.5056623081939235,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HER2,P4,,0.1,0.5582417582417583,,0.5497213476478496,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,subtype_4class,P4,,0.1,0.5398579954115315,0.320515590397929,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T0,HR,P5,,0.01,0.5527192008879024,,0.4984204018471832,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T0,HER2,P5,,0.1,0.5564102564102564,,0.45340987462498766,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T0,subtype_4class,P5,,0.1,0.5588259218955285,0.332839521867549,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T1,HR,P1,,0.0001,0.5321864594894561,,0.49007006400757624,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HER2,P1,,0.1,0.5835164835164836,,0.5,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,subtype_4class,P1,,0.01,0.5176580584720829,0.2904521382906133,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HR,P2,,1.0,0.6490011098779134,,0.4119484573385255,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HER2,P2,,0.1,0.6146520146520147,,0.4670451188157713,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,subtype_4class,P2,,1.0,0.6124034339538583,0.33296740021145416,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HR,P3,,0.1,0.631243063263041,,0.3704906476613373,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HER2,P3,,0.01,0.5882783882783883,,0.3895610197669817,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,subtype_4class,P3,,0.1,0.5676234028566766,0.3144063170109159,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HR,P4,,0.001,0.5765815760266371,,0.4954122793141002,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HER2,P4,,1.0,0.5937728937728938,,0.6965455264721739,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,subtype_4class,P4,,0.01,0.5189105485358667,0.2939362601154701,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T1,HR,P5,,0.001,0.5874028856825749,,0.4890067247154442,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T1,HER2,P5,,0.01,0.5857142857142857,,0.44288991243035025,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T1,subtype_4class,P5,,0.1,0.5411771991202282,0.30129431817058205,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T2,HR,P1,,100.0,0.589622641509434,,0.2239191474775636,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HER2,P1,,0.01,0.5743589743589743,,0.4377191906780017,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,subtype_4class,P1,,10.0,0.565104457695935,0.3218743329178284,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HR,P2,,0.01,0.5943396226415095,,0.46586673596782846,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HER2,P2,,0.1,0.5439560439560439,,0.6054086772681614,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,subtype_4class,P2,,0.1,0.5993700787866392,0.3247042252809667,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HR,P3,,100.0,0.5457824639289678,,0.3937731308881366,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HER2,P3,,0.01,0.578021978021978,,0.4838728951524948,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,subtype_4class,P3,,10.0,0.5770146848190382,0.3200980252385361,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HR,P4,,1.0,0.5413429522752498,,0.2787308364927293,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HER2,P4,,0.01,0.5875457875457876,,0.4088709066806265,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,subtype_4class,P4,,0.01,0.557201723755533,0.2894912109326018,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T2,HR,P5,,1e-05,0.5280244173140954,,0.4962017715662138,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T2,HER2,P5,,0.01,0.5937728937728938,,0.4768039639513946,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T2,subtype_4class,P5,,0.01,0.572875193245538,0.30029269125716146,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,3026,LOCAL0,1,T3,HR,P1,,10.0,0.531354051054384,,0.30151431396502926,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T3,HER2,P1,,0.1,0.5655677655677656,,0.44553267629501087,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T3,subtype_4class,P1,,0.1,0.5425696340594627,0.28314883444320504,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T3,HR,P2,,0.01,0.5849056603773585,,0.47597367821825437,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,3026,LOCAL0,1,T3,HER2,P2,,10.0,0.6315018315018315,,0.23510115789397024,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
