seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL0,T3,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,374,,,4,0.5196465255021911,0.2732496657144763,0.2686920806083496,
2026,LOCAL0,T3,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,371,,,4,0.5179274491255674,0.27430462977083137,0.26059625146157633,
2026,LOCAL0,T3,subtype_4class,FIXED_P3,oracle_pair_PERI10,375,,,4,0.5185127747496854,0.27276651204123437,0.266057632933931,
2026,LOCAL0,T3,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.5185127747496854,0.27276651204123437,0.266057632933931,
2026,LOCAL0,T3,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,371,,,4,0.5056823154830848,0.27422186374772783,0.2536597965941215,
2026,LOCAL0,T3,subtype_4class,PERI10,oracle_pair_PERI10,375,,,4,0.5303860730097808,0.27425122792443624,0.2745209829486498,
2026,LOCAL0,T3,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.5273111830668213,0.2812435433582521,0.26111316232834225,
2026,LOCAL3,T0,HER2,CORE,oracle_pair_CORE,808,201.0,607.0,2,0.4997418180924045,0.2730130707124442,0.5047210405960314,
2026,LOCAL3,T0,HER2,CORE_PERI,oracle_pair_CORE_PERI,808,201.0,607.0,2,0.5080774053947724,0.2654746691139781,0.4976189890743974,
2026,LOCAL3,T0,HER2,FIXED_P3,oracle_pair_CORE,808,201.0,607.0,2,0.5282319866892884,0.2822798160466818,0.5512429614694239,
2026,LOCAL3,T0,HER2,FIXED_P3,oracle_pair_CORE_PERI,808,201.0,607.0,2,0.5282319866892884,0.2822798160466818,0.5512429614694239,
2026,LOCAL3,T0,HER2,FIXED_P3,oracle_pair_LOCAL_REST,757,187.0,570.0,2,0.5207055070832161,0.2762689673187284,0.5297541983300498,
2026,LOCAL3,T0,HER2,FIXED_P3,oracle_pair_PERI10,808,201.0,607.0,2,0.5282319866892884,0.2822798160466818,0.5512429614694239,
