seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LOCAL0,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.32015919445666197,0.29359081812079896,-0.012485183762327434,12.485838076784093,3.187047005428147,12.477635535818399,-0.0006573794323570363,0.003313192062377611,0.01689918558144439,0.9321637197748299,-2.572218578306967
2026,LOCAL0,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.3941162817157811,0.2136815299658708,0.03842341989500142,24.839839794933553,13.223811304626022,25.477864188497076,0.02504230295142175,0.08908499600684706,0.06377776075150338,-10.150787142327088,0.17385737864271308
2026,LOCAL0,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.3543204005006258,0.3868849931649136,0.14772625705312314,15.872640035109706,9.030576463611524,17.219808801872187,0.0782336657893677,0.1179798449994109,0.1328880090754121,-7.588749253038089,-0.14376335687953412
2026,LOCAL0,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.17119763340539312,0.08872275573944662,-0.011989469714698942,27.553355742213412,9.720616193076891,27.537956917151757,-0.0005591854583832497,0.05222801526467637,0.020276210150702648,-5.7879101499521814,-0.48524904974943245
2026,LOCAL0,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,374,0.7553246261702342,0.6025941395810217,0.28183955859711396,36.07325561530813,15.528639685917815,42.67940335287805,0.15478538167343991,0.16556640342312334,0.24519466196042367,12.612879582512107,-8.825204745694464
2026,LOCAL0,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,367,0.5522474223200189,0.3609268350811295,0.07840709111931554,32.802148275842704,10.871130079127282,34.34636987087729,0.04496025637760193,0.063542484203611,0.09098111775408048,8.085182101158551,-6.834888561977851
2026,LOCAL0,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,372,0.3679164861057658,0.22676005367703278,-0.01238897115851012,25.501901095172627,7.001187965187663,25.507316453551763,0.00021230608045329542,0.008806290199417649,0.021279579787319106,2.443710625315998,-5.444353441373287
2026,LOCAL0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.3223250309699017,0.30541428945285126,-0.008933428056915105,12.202305664896297,3.054652933500921,12.201692990259323,-5.0212264598299705e-05,0.003313324436947838,0.017580099726865656,0.9158087964467846,-2.453216452539289
2026,LOCAL0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.40677386766169943,0.21518179062945175,0.03856237756331371,23.620469759495354,12.417920321103486,24.222567386068665,0.024856887256286497,0.09164875729368385,0.06514315785531449,-9.97080647421883,0.20887266140888314
2026,LOCAL0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,365,0.35407886521742354,0.3624637940300744,0.13117902813140792,15.835870770381517,8.842298716424118,17.02259769956717,0.06971479618623833,0.1213057185221206,0.12624240785071456,-7.4234273019856785,-0.004464286320747077
