seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_folds,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LOCAL3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.5855661699217076,0.5876969256448566,0.32619187859667187,0.39408001327689973,0.29792948721871043,0.48473008493804703,0.18707484291870427,0.41570479094795365,0.37631585223823805,0.11568154700242554,-0.005588328206785681
2026,LOCAL3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.4188557462467177,0.4411070582965391,0.18336866378386865,0.5664743294491614,0.44341199968379963,0.6398859725431689,0.11153777056344852,0.22666600587894808,0.21482089298622334,-0.2353769120996701,0.02187884641123388
2026,LOCAL3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.3489725960433866,0.3895590212094525,0.12919787732124272,0.564493822062279,0.4567541387848616,0.6113123593073811,0.07532978049854769,0.16729694875230278,0.1546499051409355,-0.5443491921957702,0.005050085552302801
2026,LOCAL3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.4586471211028601,0.26866483577284483,-0.0943495145965054,0.9378882914433376,0.5095281500207542,0.9441401833567087,-0.023159188571559942,0.30838747579685055,0.11709309629240532,0.019478824651087644,0.04463478835904602
2026,LOCAL3,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.3878379180394038,0.4380803769847967,0.1659234198333316,0.8341704211805461,0.49096452115039063,0.9210851354082482,0.09222746316759875,0.24753672526446113,0.2098690878312411,0.01970938154571524,0.006544093143782738
2026,LOCAL3,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.27262164793795857,0.2766378837703202,-0.06085548405673732,1.0676791423998866,0.38632791760912255,1.081971060328575,0.000380998761692701,0.22717081909780648,0.1257491125945996,-0.014792172983014978,0.035223421683787066
2026,LG0,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7751010880257324,0.7675793632494736,0.5724634794113804,0.2625873232044621,0.20981173155183167,0.4038965057517139,0.3503562145830512,0.6812532082339179,0.6288121843800811,0.19407194449649634,0.01425063010274134
2026,LG0,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.5918403637689371,0.5772554852397299,0.2985851976029758,0.40903160762419033,0.3180504369580556,0.49414975063675054,0.1726270426285576,0.4939446267337105,0.40432005002094085,0.12485674253477659,0.005255164520583018
2026,LG0,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3932852445850945,0.39376838757853844,0.15134254407612974,0.579427895018096,0.45692708644091395,0.6425687462285612,0.09372597107247914,0.2179307313820548,0.19273390687246744,-0.24063396154173522,0.02063073692986554
2026,LG0,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.2713814735455857,0.30744356638408565,0.07508535922732909,0.5841829769668925,0.4755143161221754,0.6147106558945465,0.04755461586562319,0.14414124301187986,0.11765553992929179,-0.574261684337667,-0.003910815810467878
2026,LG0,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.4115201963835403,0.2343692605156614,-0.026587820236642128,0.9209996807718639,0.491726489848372,0.9399665324822373,0.001237717168889496,0.17541859459133097,0.0841308669116399,0.00430001226029966,0.01698277863576168
2026,LG0,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.4222797672133517,0.4212465730754256,0.14948648573090953,0.8470059967787348,0.5024074321229371,0.9195192108402048,0.08389253892268303,0.20848346800706458,0.18787316182383304,0.03830183836314903,0.01934668170199174
2026,LG0,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.2010214480272064,0.1071476250618586,-0.5437327472918246,0.8953428638664367,0.35403455110333126,0.8647480762588101,-0.12270187322240642,0.4747006226624201,0.045397181751531755,-0.00689873641098626,-0.004461358825449156
2026,LG0,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.7735097578550735,0.7668277634832323,0.5718226794975927,0.26214173518029343,0.20942669279761716,0.4027899113489097,0.34968773193234864,0.6710207648663411,0.6232090639259456,0.1954135737595265,0.013308571245684681
2026,LG0,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.5719274636010953,0.5589056729581688,0.277403423251733,0.40893130835283553,0.31889893202027436,0.48473008493804703,0.15684669356431413,0.4681360038992567,0.3809836089788536,0.11713818045790367,-0.003934837048659541
2026,LG0,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.38865493480607977,0.38838261126457146,0.14628972762754217,0.5804135140134836,0.4573788039622536,0.6398859725431689,0.08950337161453709,0.2156784818537886,0.1885150597351018,-0.24647789259739725,0.01939071124311054
2026,LG0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.26113451799351717,0.288911584428663,0.06531481241245371,0.5844019846204573,0.47462080749134616,0.6113123593073811,0.042117647456348564,0.127780638595593,0.10465097442886895,-0.5858226849833313,-0.0032240867753748404
2026,LG0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.4024454167687682,0.21446177358052604,-0.07957042389386258,0.9350541663252445,0.4992703314303637,0.9441401833567087,-0.02015213068317972,0.21912532480841365,0.07918522387686917,-0.0021986956509809615,0.017449945296657256
2026,LG0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.41405938583648344,0.4203013050877769,0.14060080482237908,0.8499405640282036,0.5079171878191213,0.9210851354082482,0.0782857102435255,0.22187156810157077,0.18853880865582823,0.04341760469951466,0.029125703247382295
2026,LG0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.22815396391798864,0.21823185920411903,-0.08306355934174811,1.0816735310971834,0.3906929138425236,1.081971060328575,-0.009739750244981162,0.20395179757860413,0.09590812416617475,-0.01819814411134324,0.03005303356343466
2026,LG3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7711649701291317,0.7682587006385602,0.5788200161731398,0.2606939983031543,0.20878836909526938,0.4038965057517139,0.3551852094325533,0.6262006950096763,0.6044957078149479,0.191347639485209,-0.0025977604632734202
2026,LG3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.5867944843663807,0.5746876344948451,0.3036034324818691,0.40642137459400357,0.3127808608529782,0.49414975063675054,0.17643781989509275,0.4769116953056832,0.3969912743682681,0.11425078038020212,-0.002690428745716239
2026,LG3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.4295920020609533,0.4280036746276882,0.17326644363607313,0.5732181150932492,0.4486501338137644,0.6425687462285612,0.1045508749250873,0.21170054495611107,0.19943943701439965,-0.23674778227326138,0.018165509500830897
2026,LG3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.31588032839178115,0.36202670338502985,0.11813906985068272,0.5697976101920379,0.4611797876048665,0.6147106558945465,0.0702468409958235,0.1494447335483006,0.13991386623948643,-0.5590695122891486,-0.003362094690832083
2026,LG3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.44175363532693285,0.23822300675043007,0.0052675675110893435,0.9078202068670027,0.4813763094837545,0.9399665324822373,0.01646547323521864,0.15518662981531078,0.08798557663171849,0.005581269517386779,0.01610076054970898
