seed,arm,representation,matched_reference_for,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,feature_dim,fold,n_train,n_validation,n_test,feature_valid_total,target_valid_total,joint_valid_total
3026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,BPE,T3,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
2026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
2026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,0,247,59,69,375,375,375
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,1,239,69,67,375,375,375
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,2,240,52,83,375,375,375
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,3,242,61,72,375,375,375
2026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,4,225,66,84,375,375,375
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
2026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
2026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,0,247,59,69,375,375,375
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,1,239,69,67,375,375,375
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,2,240,52,83,375,375,375
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,3,242,61,72,375,375,375
2026,LOCAL3,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,4,225,66,84,375,375,375
2026,LOCAL3,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
2026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
2026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
2026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
2026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
2026,LOCAL3,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
3026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
3026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
3026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
3026,LOCAL0,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
3026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
3026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
3026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
3026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
3026,LOCAL0,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
3026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,0,247,59,69,375,375,375
3026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,1,239,69,67,375,375,375
3026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,2,240,52,83,375,375,375
3026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,3,242,61,72,375,375,375
3026,LOCAL0,Z3,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,128,4,225,66,84,375,375,375
3026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z4,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z4_MATCHED_Z5,Z5,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z4_MATCHED_Z6,Z6,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z4_MATCHED_Z7,Z7,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z5,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z6,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,0,247,59,69,375,375,375
3026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,1,239,69,67,375,375,375
3026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,2,240,52,83,375,375,375
3026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,3,242,61,72,375,375,375
3026,LOCAL0,Z7,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,256,4,225,66,84,375,375,375
3026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
3026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
3026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
3026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
3026,LOCAL3,Z1,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,4,225,66,84,375,375,375
3026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,0,247,59,69,375,375,375
3026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,1,239,69,67,375,375,375
3026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,2,240,52,83,375,375,375
3026,LOCAL3,Z2,,static,goal6_workbook_endpoint,residual_ftv_ld,SPH,T0,,current,goal6_transformed_standardized_residual,192,3,242,61,72,375,375,375
