seed,fold,arm,timing,train_auroc,validation_auroc,oof_auroc,train_minus_oof_auroc,validation_minus_oof_auroc
3026,4,C1,T0_T1,0.6337320689710688,0.626219512195122,0.4576329331046312,0.1760991358664376,0.16858657909049074
3026,4,C1,T0_T2,0.6434240819152189,0.6103658536585366,0.48233276157804456,0.16109132033717438,0.12803309208049202
3026,4,C1,T0_T3,0.633120280778581,0.5515243902439024,0.5612349914236707,0.07188528935491023,-0.009710601179768297
3026,4,C2,T0,0.6843333923655273,0.6060975609756097,0.5006861063464838,0.18364728601904345,0.10541145462912593
3026,4,C2,T0_T1,0.9592838858210038,0.6024390243902439,0.5663807890222985,0.3929030967987053,0.03605823536794539
3026,4,C2,T0_T2,0.9875871395682063,0.640548780487805,0.6361921097770153,0.35139502979119097,0.004356670710789601
3026,4,C2,T0_T3,0.9334277848437524,0.7079268292682926,0.5274442538593482,0.4059835309844042,0.1804825754089444
3026,4,C3,T0,0.6046399304493425,0.5847560975609756,0.4857632933104631,0.11887663713887942,0.09899280425051249
3026,4,C3,T0_T1,0.9792636002125159,0.6329268292682926,0.5660377358490566,0.4132258643634593,0.06688909341923599
3026,4,C3,T0_T2,0.9709078614782735,0.6466463414634147,0.5569468267581476,0.4139610347201259,0.08969951470526716
3026,4,C3,T0_T3,0.5939658364593563,0.5621951219512196,0.488507718696398,0.10545811776295833,0.07368740325482159
3026,4,C4,T0,0.5578622832579332,0.5530487804878048,0.5315608919382504,0.026301391319682788,0.021487888549554413
3026,4,C4,T0_T1,0.5702348944665369,0.588719512195122,0.42590051457975986,0.144334379886777,0.16281899761536212
