task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,spearman,0.2779080379346425,0.1736778889175173,0.3770875055943051,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,pearson,0.3793668553739892,0.2667141824545302,0.4806274348284346,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.136860475279939,0.10653642513759776,0.17558322692820547,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.17154107855595085,0.14345579812348083,0.2049901396689798,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,rmse_gain_over_b0,0.07611178717506312,0.03230198784816524,0.11825786405210524,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,mae,1.4772744150853017,1.3216748050822633,1.6365604282740476,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,rmse,2.126916516337749,1.866081668051513,2.377409145053028,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,r2,-0.07118894814517307,-0.1287284060482943,-0.021640828004549535,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,spearman,0.0753000604530955,-0.021353667442654243,0.1684022580731306,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,pearson,0.1236037469074982,0.024177244340437293,0.2191064272323107,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.03145786366820235,0.023354491157740027,0.041786680069161496,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.03320939185423598,0.02299689974935102,0.04901141604263036,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,rmse_gain_over_b0,0.006339927245722439,-0.010415000735820579,0.02308272140092957,2000,2000,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2347208984
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,mae,1.6900405910735317,1.5231138465824494,1.8605428297528528,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,rmse,2.3917058398260234,2.106306371484783,2.68478964718442,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,r2,-0.2540172597271553,-0.34753151001464755,-0.1800830054839617,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,spearman,0.00900596080244826,-0.08969173880551706,0.1077429426363609,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,pearson,0.08236144560655081,-0.021781817505257754,0.18926331011962977,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.017699052786141884,0.013364541747284532,0.023152868718615844,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.015863500266785693,0.012833336012394753,0.019847867619428305,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,rmse_gain_over_b0,0.008385294485280149,-0.0047545022717866495,0.021305005074010935,2000,2000,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,512774080
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,mae,1.441996139965792,1.2815341020605762,1.6037870075062572,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,rmse,2.150650270648653,1.8553197127932959,2.4418135454367165,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,r2,-0.4586984043169353,-0.7396618960770589,-0.24940786618858335,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,spearman,0.1781012953183524,0.08046863540220567,0.2799340469465448,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,pearson,0.1621697716375362,0.008723142437759073,0.28808195371317497,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.44400736741940094,0.08141606012744487,1.0874411991070487,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.13394132810233397,0.10041661212633564,0.17293192118994125,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,rmse_gain_over_b0,-0.04869590660591458,-0.14129675831999555,0.022299176019172365,2000,2000,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3513536271
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,mae,0.06905976341315344,0.06385265195153565,0.07464606686921954,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,rmse,0.08836088808275233,0.08123174171216345,0.09616969263947903,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,r2,0.12168135681932979,0.03633643806691462,0.19552512872809502,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,spearman,0.41323950392536124,0.3236369435792631,0.49484753242675533,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,pearson,0.369008677477921,0.28284193738967345,0.44816638392625424,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.2392602617397631,0.19270908297337103,0.2939505877118817,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.25566733973809,0.20960159147353244,0.3099189320360828,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_b0,0.06618677525465314,0.023699532149197663,0.10779973836327666,2000,2000,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1090672083
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,mae,0.07081416771850367,0.06542246943181487,0.07599919375094298,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,rmse,0.08884962096101663,0.0812608039187628,0.09620705473885498,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,r2,0.054227546843610086,-0.026849073665912385,0.12300452156823033,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,spearman,0.301132096939356,0.20374266364959293,0.3918452217583524,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,pearson,0.2607872710693489,0.16566990454206387,0.3587187084072294,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.13970026260364862,0.11089926258995228,0.17802032081256078,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.15190475718512694,0.12057356009804526,0.19264527560777392,2000,2000,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2751960182
static,m1,m1_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2751960182
