task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,comparison_type,comparison_dimension,left_method,right_method,pair_scope,fold,n,mae_reduction,rmse_reduction,r2_gain,spearman_gain,pearson_gain,sign_accuracy_gain,rmse_gain_over_b0_difference
change,,,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0021658493151109764,-0.0021943972131047845,-0.036645241066274536,-0.18141910767020517,-0.12009886192356686,0.0,-0.018290950002845037
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.05156119334687015,-0.08373629411854322,-0.20577307322508864,-0.295274962087956,-0.2910212555935538,0.014925373134328401,-0.11049338211269528
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.050620551113887746,-0.04109577604459891,-0.07355760413359025,-0.16633410487668612,-0.06374665107806943,0.0,-0.03590762365750506
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.06333604120091962,-0.09991842084347557,-0.1749514796418712,-0.33262830233857454,-0.33991253733918886,-0.014925373134328401,-0.08847099488687288
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.003974773003527887,-0.0015111589032156258,-0.006113353839930946,-0.06984520405766481,-0.03449656606620185,-0.02985074626865669,-0.0029862756695188536
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.009480186833454196,-0.01749359178078702,-0.029451562429905764,0.05306802762938821,-0.09917707102961615,0.0,-0.014630615212005687
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.003365709210867096,0.020636068226979276,0.032248025157225024,0.014987643625659769,0.11849808357492736,0.0,0.015925271482045745
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.000722768967272136,-0.0015820749119666438,-0.035740310543489695,-0.30401468592864556,-0.2497676344730976,-0.07462686567164184,-0.017285683374421903
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0015227348341975422,-0.0028024540248902385,-0.040165164290810296,-0.19195466517678988,-0.26319166586275466,-0.01492537313432829,-0.019542205043331373
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0056086306899687105,-0.003384313194207053,-0.05697457389196281,-0.20117327799505152,-0.14006236221874194,0.01492537313432829,-0.028209251752387327
change,,,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.05103615653465832,-0.07449802107554926,-0.1858958457733234,-0.27484236571154924,-0.2906745009514995,0.0,-0.09830311212109678
change,,,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.021906031783097246,-0.03889766430627839,-0.07047376291110696,-0.1433873413680262,-0.14261547348893744,0.0,-0.03398701339889599
change,,,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.07522240197622776,-0.12525266754447917,-0.22269040394172646,-0.3629180301700056,-0.3929783203860151,0.014925373134328401,-0.11090275463073816
change,,,online,online_projected,projected,observed_difference,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.007550169196200995,-0.004148504708249678,-0.016908631056686385,-0.09052529305559014,-0.05073322691125032,0.02985074626865669,-0.008198064842002063
change,,,online,online_projected,projected,observed_difference,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.0027350283241963647,-5.749888404094072e-05,-0.00010095177664815047,0.15481334724376242,-0.06907436014931885,0.0,-4.8088697739402664e-05
change,,,online,online_projected,projected,observed_difference,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.004105128282663628,0.02456774490885194,0.03833308050184847,0.08442101677616945,0.13003324338800307,0.0,0.01895942594644084
change,,,online,online_projected,projected,observed_difference,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0009405125916184254,-0.0010591387972213734,-0.02376782348077766,-0.12004150371138961,-0.10767892136092057,-0.02985074626865669,-0.011572105568361801
change,,,online,online_projected,projected,observed_difference,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0009439565452062787,-0.002294446408680123,-0.03278696385588553,-0.1881634607710113,-0.18434497459568208,-0.01492537313432829,-0.015999742290551372
change,,,online,online_projected,projected,observed_difference,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.004128991678636965,-0.004769098829666585,-0.07980663952107347,-0.26586319738207365,-0.2529548879012355,0.014925373134328401,-0.03975184972488977
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.037936876297648414,-0.028782074171791017,-0.0716530954828204,-0.13422398497025367,-0.135229080734885,0.015151515151515138,-0.03771074720075977
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.008827416535463817,-0.022917598650908255,-0.041306174257352835,-0.08596179939463527,-0.07801106863488097,0.0,-0.019795790272044242
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.04736835095286551,-0.02581059674525643,-0.043872464540267164,-0.10520822461120977,-0.1149632594100834,0.0,-0.023605990359995527
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,0.0069605363184339075,0.011629502652276247,0.04784820710823823,-0.040701259496102926,-0.018966896441436353,0.015151515151515138,0.022819446855950196
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,0.00226909905337902,0.011467657513052565,0.018775699055987527,0.12441929956889708,0.058052040204743416,0.0,0.00951540073495162
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,0.008535736747732003,0.029068165243153476,0.044694053898682196,0.20909768556587124,0.24167581683205844,0.0,0.022333767930012356
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.0033149795925618425,-0.006005959771050021,-0.12819274777712986,-0.27287339526145493,-0.2605383200175518,-0.030303030303030276,-0.06520449961818253
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.00031474986834888197,0.0015665188255626628,0.02240092326959875,-0.03690637720488466,0.12926887123054162,0.015151515151515138,0.010818936160168935
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,66,-0.0010390012113046243,0.0003251097425238242,0.005555154764321779,0.017200709738023165,0.051583677321232875,-0.030303030303030276,0.0027170602135070604
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.024550289032207018,0.03404433777803639,0.09162057695847925,0.1766701253092825,0.20415314134531692,0.0,0.04492286245145913
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.026821470716011264,-0.02651331798577683,-0.04892199112595974,-0.279950514805651,-0.30243756603851735,0.0,-0.023166133743571363
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.03030679419519,-0.029047626613206257,-0.05131214131433259,-0.1081490941016841,-0.14488225516997943,0.0,-0.025719706175085826
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.00023910953297234805,-0.009141828183281575,-0.037321734867984846,0.020201013577123977,-0.1730015248819855,0.01492537313432829,-0.018065617732564876
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.026734072219016913,-0.011235198262429913,-0.018844494172212012,-0.20396962857177414,-0.11620675339345585,0.014925373134328401,-0.009396461553924047
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.029894058784928013,0.012476938174877938,0.02009056118823138,0.3282012684568073,0.11045883392280283,-0.014925373134328401,0.009628705696943567
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.001206731960783497,-0.00020402449290191083,-0.004630155487222343,0.04401787852182937,0.06281492364621598,-0.07462686567164173,-0.0022291629544554555
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.001632751388664977,-0.002374370405798909,-0.03375029974145649,-0.20991300183574113,-0.17639241005037168,0.01492537313432829,-0.01655707208997212
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.0018297735825586747,0.00383060583840851,0.06697251974736362,-0.015204725037912044,0.09598249949809369,0.014925373134328401,0.03192923298139035
static,,,online,online_global_pool,global_pool,current,ftv,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-1.0280938862352489,-1.9915835883007347,-0.09822166814397204,-0.037273525421023246,-0.07463131785993793,,-0.07082768241457271
static,,,online,online_global_pool,global_pool,current,ftv,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.33748066603839,-0.20698370343924566,-0.024545776569802724,-0.003751296990980979,-0.04391720016346723,,-0.014083014403748373
static,,,online,online_global_pool,global_pool,current,ftv,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.2161616278388898,-0.5401829047319984,-0.10890344304194632,0.023146300582648327,-0.0742407637866147,,-0.06545975700794329
static,,,online,online_global_pool,global_pool,current,ftv,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.026806177101738937,-0.1921146276508181,-0.14374191713168372,-0.11317742836619044,-0.2750459105308323,,-0.0683553720135826
static,,,online,online_global_pool,global_pool,current,ld,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.049139634682812794,-0.00017012129931703868,-0.00017215686996086,-0.03356797956749885,-0.006344959768778802,,-9.013677912907136e-05
static,,,online,online_global_pool,global_pool,current,ld,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.10170421720898881,-0.06022498137934207,-0.07084398531418623,-0.22017472992753104,-0.21496860233658105,,-0.033660032885915965
static,,,online,online_global_pool,global_pool,current,ld,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.12076502527450694,-0.22801599911683934,-0.2595221864286752,-0.3368155709556606,-0.37100078764744304,,-0.11373554316901073
static,,,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.023270169627926718,-0.01047720847826139,-0.016251603994382524,-0.10091100916333032,-0.09239942208408794,,-0.006332358974764151
static,,,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.003775938851103111,-0.005140305567289727,-0.08797712258478063,-0.054553436028414115,-0.04548220645395051,,-0.049019551326161606
static,,,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.003815206666525628,0.0034129279874140217,0.07778255253914912,0.1416713225317264,0.13369637920685049,,0.04018725488259246
static,,,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.004467188485009432,-0.0017161216263684997,-0.025936078477237,-0.015045095378721396,0.02536386856398798,,-0.012763121095714591
static,,,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.001804461659437942,0.003607606778624761,0.058231973710793694,0.015284539867507389,0.10529229548212225,,0.028445030584308473
static,,,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-1.110817605476889,-3.0789791095709944,-0.14660000441990573,0.03148695027536119,-0.056403309303935,,-0.10949927274700355
static,,,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.5173623436238337,-0.6183365035535164,-0.07749375254402335,-0.08049325564689924,-0.06013747445056522,,-0.042071147347421844
static,,,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.11601456873616023,-0.9651268525312284,-0.21427680100037516,0.004469630457338947,-0.09605681772338659,,-0.11695477345748181
static,,,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.13934941404607315,-0.13458928576560414,-0.10171867460328698,-0.047888897757203286,-0.2225489075648908,,-0.047887559682710454
static,,,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.01320097272103804,-0.006395549117258037,-0.006546060919761065,0.022525092773431732,-0.004274827402101999,,-0.003388606838212904
static,,,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.06667524646307443,-0.04446424015893746,-0.05254815351381259,-0.22338910529190648,-0.16440864316288428,,-0.02485127851796192
static,,,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.06422650533789387,-0.1346173754014406,-0.15630927823289875,-0.26792284197400285,-0.28401104054245724,,-0.06714783335630743
static,,,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,0.013929069708144226,-0.021738893565268258,-0.033692944856358764,-0.07636068288797945,-0.18157166784356724,,-0.013138850682897975
static,,,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,1,67,-0.0022220336608654856,-0.002077609374481454,-0.03644332530416006,-0.009378242477452337,-0.029477476202474706,,-0.019812728647142674
