epoch,fold,model_name,model,lambda_ftv,learning_rate,total_loss,base_loss,ftv_loss,weighted_ftv_loss,val_base_loss,val_base_objective,val_ftv_metric,val_representation_std,representation_std,encoder_grad_norm,ftv_head_grad_norm,grounded_patients,grounded_visits,ungrounded_patients,val_ftv_loss,noncollapse,base_gate_pass,checkpoint_eligible,validation_selection_metric,is_selected_checkpoint,train_loss,train_base_loss,train_state_loss,train_sigreg_loss,train_gradient_norm,train_encoder_gradient_norm,train_response_projection_gradient_norm,train_ftv_head_gradient_norm,train_ftv_loss,train_weighted_ftv_loss,train_grounded_patients,train_ungrounded_patients,train_valid_ftv_visits,train_roi_valid_visits,train_roi_empty_visits,train_representation_std,train_samples,train_batches,train_seconds,train_peak_gpu_memory_mb,train_first_valid_base_shared_gradient_norm,train_first_valid_ftv_encoder_gradient_norm_raw,train_first_valid_ftv_response_projection_gradient_norm_raw,train_first_valid_ftv_head_gradient_norm_raw,train_first_valid_ftv_encoder_gradient_norm_weighted,train_first_valid_ftv_response_projection_gradient_norm_weighted,train_first_valid_ftv_head_gradient_norm_weighted,train_objective_reconstructed,val_loss,val_state_loss,val_sigreg_loss,val_gradient_norm,val_encoder_gradient_norm,val_response_projection_gradient_norm,val_ftv_head_gradient_norm,val_weighted_ftv_loss,val_grounded_patients,val_ungrounded_patients,val_valid_ftv_visits,val_roi_valid_visits,val_roi_empty_visits,val_samples,val_batches,val_seconds,val_peak_gpu_memory_mb,val_first_valid_base_shared_gradient_norm,val_first_valid_ftv_encoder_gradient_norm_raw,val_first_valid_ftv_response_projection_gradient_norm_raw,val_first_valid_ftv_head_gradient_norm_raw,val_first_valid_ftv_encoder_gradient_norm_weighted,val_first_valid_ftv_response_projection_gradient_norm_weighted,val_first_valid_ftv_head_gradient_norm_weighted,val_objective_reconstructed,source_history_file,source_history_sha256,run_name
3,4,G3,G3,0.25,5e-05,1.0328464649972462,0.9947633062090192,0.1527544832788407,0.0381886208197101,0.1153459217676446,0.860457892752876,0.1513594896955923,0.6206545829772949,0.6206545829772949,7.185395252136957,0.5387283655859175,224.0,896.0,448.0,0.1513594896955923,True,True,True,0.1513594896955923,False,1.0328464649972462,0.9947633062090192,0.1691421781267438,9.173567703792028,7.520818256196522,7.185395252136957,0.9467228878112066,0.5387283655859175,0.1527544832788407,0.0381886208197101,224.0,448.0,896.0,2662.0,26.0,0.6345534920692444,672.0,21.0,12.116803472017637,28617.48681640625,2.73282241821289,5.606690883636475,1.5847113132476809,2.070932149887085,1.4016727209091189,0.3961778283119201,0.5177330374717712,1.0329519270287295,0.8975588211343308,0.1153459217676446,8.279021562623583,0.0,0.0,0.0,0.0,0.037839872423898,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.018163954024203,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982977651767741,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
4,4,G3,G3,0.25,5e-05,0.92765383209501,0.892939825852712,0.139465063139125,0.0348662657847812,0.1601972662466616,0.8778665538661736,0.1560281618978038,0.6421545147895813,0.6421545147895813,8.56369392077128,0.397439814039639,222.0,888.0,450.0,0.1560281618978038,True,False,False,0.1560281618978038,False,0.92765383209501,0.892939825852712,0.1791856792711076,7.930601301647368,8.811609268188477,8.56369392077128,0.8277853840873355,0.397439814039639,0.139465063139125,0.0348662657847812,222.0,450.0,888.0,2661.0,27.0,0.6880039572715759,672.0,21.0,11.696407036011806,28617.48681640625,4.801090717315674,6.214166641235352,1.7394657135009766,1.5800070762634275,1.553541660308838,0.4348664283752441,0.3950017690658569,0.9278060916374932,0.915377507525042,0.1601972662466616,7.974102713844993,0.0,0.0,0.0,0.0,0.0390070404744509,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.046740885998588,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168735943406244,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
5,4,G3,G3,0.25,5e-05,0.9034143288930258,0.8703564121609643,0.1313785465249607,0.0328446366312401,0.2324648907115636,0.8771936780165049,0.1801626226215651,0.6661908030509949,0.6661908030509949,8.138167710531325,0.3514174272616704,222.0,888.0,450.0,0.1801626226215651,True,False,False,0.1801626226215651,False,0.9034143288930258,0.8703564121609643,0.2393361777067184,7.01133562269665,8.313730114982242,8.138167710531325,0.7434429341838473,0.3514174272616704,0.1313785465249607,0.0328446366312401,222.0,450.0,888.0,2661.0,27.0,0.7211859822273254,672.0,21.0,11.709503904974554,28617.48681640625,2.1092894077301025,4.211223125457764,1.0188502073287964,0.8865051865577698,1.052805781364441,0.2547125518321991,0.2216262966394424,0.9032010487922044,0.9209094816002964,0.2324648907115636,7.163652955993148,0.0,0.0,0.0,0.0,0.0450406556553912,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.036088881985052,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222343336718962,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
6,4,G3,G3,0.25,5e-05,0.89510159549259,0.860483535698482,0.1361565034104777,0.0340391258526194,0.3108352393158211,0.9626638441046408,0.1541731283068657,0.6571280360221863,0.6571280360221863,5.572463137762887,0.4462290136587052,224.0,896.0,448.0,0.1541731283068657,True,False,False,0.1541731283068657,False,0.89510159549259,0.860483535698482,0.313578766016733,6.076719397590274,5.795801276252384,5.572463137762887,0.7336507766019731,0.4462290136587052,0.1361565034104777,0.0340391258526194,224.0,448.0,896.0,2664.0,24.0,0.7404439449310303,672.0,21.0,11.903516438003862,28617.48681640625,3.895317554473877,7.838581562042236,2.133169174194336,1.9831173419952397,1.959645390510559,0.533292293548584,0.4957793354988098,0.8945226615511015,1.0000920364679384,0.3108352393158211,7.242539807784656,0.0,0.0,0.0,0.0,0.0385432820767164,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.046992118004709,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001207126181357,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
1,0,G4,G4,0.25,5e-05,2.263394463629949,2.209058233669826,0.2228851317127874,0.0557212829281968,0.7067823267180072,1.549263262551678,0.2028580550420082,0.7630400657653809,0.7630400657653809,5.042862721851894,0.5059524306229183,242.0,968.0,430.0,0.2028580550420082,True,False,False,0.2028580550420082,False,2.263394463629949,2.209058233669826,1.1765988497507005,11.471770377386184,6.565184388841901,5.042862721851894,1.0620292112940837,0.5059524306229183,0.2228851317127874,0.0557212829281968,242.0,430.0,968.0,2662.0,26.0,0.7232756614685059,672.0,21.0,14.407172870007344,28749.8212890625,11.718449592590332,5.816760063171387,0.8803507685661316,1.0708041191101074,1.454190015792847,0.2200876921415329,0.2677010297775268,2.264779516598023,1.598859338720968,0.7067823267180072,9.360898277976297,0.0,0.0,0.0,0.0,0.050714513760502,59.0,62.0,236.0,478.0,6.0,121.0,4.0,2.109383795002941,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59997777631218,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
2,0,G4,G4,0.25,5e-05,1.3706552471433366,1.329050750959487,0.163134223674653,0.0407835559186632,0.4425648431147426,1.209571676805985,0.1833838954315347,0.8053023815155029,0.8053023815155029,4.527013245083037,0.4097261074043455,244.0,976.0,428.0,0.1833838954315347,True,True,True,0.1833838954315347,True,1.3706552471433366,1.329050750959487,0.5624587663582393,8.517688410622734,5.118185769943964,4.527013245083037,0.6923930985586983,0.4097261074043455,0.163134223674653,0.0407835559186632,244.0,428.0,976.0,2664.0,24.0,0.8451346755027771,672.0,21.0,12.556856514012908,28761.76904296875,3.545884370803833,5.927809715270996,1.422274827957153,1.6028891801834106,1.481952428817749,0.3555687069892883,0.4007222950458526,1.3698343068781504,1.2540938312357122,0.4425648431147426,8.522298044409634,0.0,0.0,0.0,0.0,0.0458459738578836,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.878992999001639,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2554176506638686,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
3,0,G4,G4,0.25,5e-05,1.1070674373990013,1.0725275902521043,0.1392081044614315,0.0348020261153578,0.4679616923667182,1.05358134616505,0.1920597879058223,0.8542647361755371,0.8542647361755371,3.2079691603070213,0.3016456926152819,244.0,976.0,428.0,0.1920597879058223,True,True,True,0.1920597879058223,False,1.1070674373990013,1.0725275902521043,0.4545452424458095,6.866470427740188,3.5710891655513217,3.2079691603070213,0.5218577796504611,0.3016456926152819,0.1392081044614315,0.0348020261153578,244.0,428.0,976.0,2663.0,25.0,0.8742819428443909,672.0,21.0,12.355707987007918,28761.76904296875,6.0161967277526855,3.037935495376587,0.7806017398834229,0.7399511337280273,0.7594838738441467,0.1951504349708557,0.1849877834320068,1.1073296163674622,1.0998749723119183,0.4679616923667182,6.50688457883094,0.0,0.0,0.0,0.0,0.0480149469764555,59.0,62.0,236.0,478.0,6.0,121.0,4.0,2.025661391002359,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015962931415058,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
4,0,G4,G4,0.25,5e-05,1.0737342493874686,1.0412125104949588,0.130232077137548,0.032558019284387,0.5573393909399175,1.0745495488820982,0.1701787073733442,0.8645429015159607,0.8645429015159607,5.447076178732372,0.3412941694259643,245.0,980.0,427.0,0.1701787073733442,True,False,False,0.1701787073733442,False,1.0737342493874686,1.0412125104949588,0.510382476307097,5.898111297970726,5.632868165061588,5.447076178732372,0.559277328706923,0.3412941694259643,0.130232077137548,0.032558019284387,245.0,427.0,980.0,2662.0,26.0,0.8813568949699402,672.0,21.0,11.856419832998654,28761.76904296875,2.2346749305725098,6.3541669845581055,1.4639832973480225,1.4339220523834229,1.5885417461395264,0.3659958243370056,0.3584805130958557,1.0737705297793458,1.1158021126896882,0.5573393909399175,5.746779630992038,0.0,0.0,0.0,0.0,0.042544676843336,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.8922441790055016,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1170942257254342,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
5,0,G4,G4,0.25,5e-05,1.0922376541864305,1.0612965027491252,0.1263085938074061,0.0315771484518515,0.6316469292010157,1.1701816152935185,0.155459627003993,0.8519228100776672,0.8519228100776672,4.550554962385268,0.3605662002449944,244.0,976.0,428.0,0.155459627003993,True,False,False,0.155459627003993,False,1.0922376541864305,1.0612965027491252,0.582917910246622,5.315317471822103,4.743388181640988,4.550554962385268,0.5108857041313535,0.3605662002449944,0.1263085938074061,0.0315771484518515,244.0,428.0,976.0,2663.0,25.0,0.8848685622215271,672.0,21.0,12.394674470007883,28761.76904296875,2.271705150604248,6.074584007263184,1.7459056377410889,1.8091793060302732,1.518646001815796,0.4364764094352722,0.4522948265075683,1.092873651200977,1.2075872992681078,0.6316469292010157,5.98371822971943,0.0,0.0,0.0,0.0,0.0388649067509982,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.880691772006685,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2090465220445168,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
6,0,G4,G4,0.25,5e-05,1.1136737040110998,1.0850065833046325,0.1146596461473926,0.0286649115368481,0.6847533800385215,1.2016599710322609,0.1651070630651409,0.84481281042099,0.84481281042099,5.874565340223766,0.4003276775280635,246.0,984.0,426.0,0.1651070630651409,True,False,False,0.1651070630651409,False,1.1136737040110998,1.0850065833046325,0.6406007607777914,4.93784236907959,6.040408565884545,5.874565340223766,0.6028798052242824,0.4003276775280635,0.1146596461473926,0.0286649115368481,246.0,426.0,984.0,2663.0,25.0,0.8855604529380798,672.0,21.0,12.550837583985412,28761.76904296875,5.108423709869385,3.811401605606079,1.1948074102401731,1.5328729152679443,0.9528504014015198,0.2987018525600433,0.3832182288169861,1.1136714948414803,1.2420148012066676,0.6847533800385215,5.743406252427534,0.0,0.0,0.0,0.0,0.0412767657662852,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.939638443000149,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242936736798546,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_0.csv,9ab0c87e4d7025ffc023c86ca133b4419812592e7f9ac3ba61a7ebb81dbb70ab,g4
1,1,G4,G4,0.25,5e-05,2.306421722684588,2.2513376474380493,0.221700818110735,0.0554252045276837,0.6120121163770187,1.5625966462222012,0.148883572091227,0.6583483219146729,0.6583483219146729,5.325110458192372,0.5895222319023949,234.0,936.0,438.0,0.148883572091227,True,False,False,0.148883572091227,False,2.306421722684588,2.2513376474380493,1.1112910821324302,12.667183785211472,6.950019859132313,5.325110458192372,1.168677534375872,0.5895222319023949,0.221700818110735,0.0554252045276837,234.0,438.0,936.0,2658.0,30.0,0.6028683185577393,672.0,21.0,14.428132339991862,28749.8212890625,12.675907135009766,28.47073554992676,5.325112819671631,6.235421657562256,7.1176838874816895,1.3312782049179075,1.558855414390564,2.306762851965733,1.6003212652915766,0.6120121163770187,10.562049786906597,0.0,0.0,0.0,0.0,0.0372208930228067,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.4151110589737077,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599817539245008,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
2,1,G4,G4,0.25,5e-05,1.4225367875326247,1.3830326625279017,0.1539061880564388,0.0384765470141097,0.4144840723226878,1.1773162026050663,0.1281571075104285,0.7976889610290527,0.7976889610290527,3.527409326462519,0.4428976291701907,237.0,948.0,435.0,0.1281571075104285,True,True,True,0.1281571075104285,False,1.4225367875326247,1.3830326625279017,0.5344015473411197,9.429234368460518,4.125130483082363,3.527409326462519,0.6869654868330274,0.4428976291701907,0.1539061880564388,0.0384765470141097,237.0,435.0,948.0,2659.0,29.0,0.7872206568717957,672.0,21.0,11.93835169999511,28761.76904296875,3.601478576660156,6.614094734191895,1.214863419532776,1.4379112720489502,1.6535236835479736,0.3037158548831939,0.3594778180122375,1.4215092095420114,1.2099639374362536,0.4144840723226878,8.47591257095337,0.0,0.0,0.0,0.0,0.0320392768776071,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.3501593060209416,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093554794826735,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
3,1,G4,G4,0.25,5e-05,1.1560599917457215,1.1239848931630452,0.1272133178061853,0.0318033294515463,0.4273570083882198,1.0820472624676287,0.1181531348738117,0.8076834678649902,0.8076834678649902,3.883084433419364,0.3442621443952833,236.0,944.0,436.0,0.1181531348738117,True,True,True,0.1181531348738117,True,1.1560599917457215,1.1239848931630452,0.4511868598915282,7.47553319022769,4.156859204882667,3.883084433419364,0.5537094956352597,0.3442621443952833,0.1272133178061853,0.0318033294515463,236.0,436.0,944.0,2657.0,31.0,0.8498156070709229,672.0,21.0,12.971131799014984,28761.76904296875,3.228690385818481,5.254292011260986,1.185300350189209,1.588569164276123,1.3135730028152466,0.2963250875473022,0.3971422910690307,1.1557882226145917,1.112281648580693,0.4273570083882198,7.274336026719779,0.0,0.0,0.0,0.0,0.0295382837184529,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.365024478000123,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1115855461860815,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
4,1,G4,G4,0.25,5e-05,1.092288953917367,1.0618038518088204,0.1213448384176876,0.0303362096044219,0.5064222999840728,1.032765379621963,0.1364260352608086,0.8464725613594055,0.8464725613594055,5.107930444535755,0.399573218964395,236.0,944.0,436.0,0.1364260352608086,True,False,False,0.1364260352608086,False,1.092288953917367,1.0618038518088204,0.4987862010796864,6.255751405443464,5.315720841998146,5.107930444535755,0.6098249086311885,0.399573218964395,0.1213448384176876,0.0303362096044219,236.0,436.0,944.0,2658.0,30.0,0.8642590641975403,672.0,21.0,12.569877114001429,28761.76904296875,4.747275352478027,12.235916137695312,3.004822254180908,2.9628243446350098,3.058979034423828,0.751205563545227,0.7407060861587524,1.0921400614132424,1.0675475626937614,0.5064222999840728,5.848256048092172,0.0,0.0,0.0,0.0,0.0341065088152021,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.424810680007795,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066871888437165,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
5,1,G4,G4,0.25,5e-05,1.1064178205671764,1.0756729046503704,0.1216712925519983,0.0304178231379995,0.579136020388485,1.155613326829327,0.1154258057907007,0.808864414691925,0.808864414691925,6.1015450046176,0.3877843086208616,236.0,944.0,436.0,0.1154258057907007,True,False,False,0.1154258057907007,False,1.1064178205671764,1.0756729046503704,0.5794595366432553,5.513481730506534,6.258617923373268,6.1015450046176,0.6014248856476375,0.3877843086208616,0.1216712925519983,0.0304178231379995,236.0,436.0,944.0,2659.0,29.0,0.8743601441383362,672.0,21.0,12.592257171985691,28761.76904296875,13.99464225769043,11.897894859313965,2.3845479488372803,2.2138500213623047,2.974473714828491,0.5961369872093201,0.5534625053405762,1.10609072778837,1.1850349637102489,0.579136020388485,6.405303367898484,0.0,0.0,0.0,0.0,0.0288564514476751,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.298225881997496,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1844697782770022,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
6,1,G4,G4,0.25,5e-05,1.1521153109414235,1.125843212718055,0.1056352874541536,0.0264088218635384,0.6478806315374769,1.210543926097145,0.12344048075054,0.8024134635925293,0.8024134635925293,6.79534345581418,0.3491099916753314,235.0,940.0,437.0,0.12344048075054,True,False,False,0.12344048075054,False,1.1521153109414235,1.125843212718055,0.6482399219558352,5.306703090667725,6.941934699103946,6.79534345581418,0.5829932178769793,0.3491099916753314,0.1056352874541536,0.0264088218635384,235.0,437.0,940.0,2657.0,31.0,0.8788602352142334,672.0,21.0,12.539619493996724,28761.76904296875,7.638854026794434,2.6405491828918457,0.549248456954956,0.6587569117546082,0.6601372957229614,0.137312114238739,0.164689227938652,1.1522520345815936,1.241924471106411,0.6478806315374769,6.251813904313017,0.0,0.0,0.0,0.0,0.030860120187635,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.251387110998621,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2414040462847795,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
7,1,G4,G4,0.25,5e-05,1.1409599440438407,1.1169713991028922,0.0960202065406967,0.0240050516351741,0.7032460550631373,1.220558194089527,0.1118047757857087,0.8239812254905701,0.8239812254905701,5.343247896149045,0.3257982049669538,236.0,944.0,436.0,0.1118047757857087,True,False,False,0.1118047757857087,False,1.1409599440438407,1.1169713991028922,0.6887104851858956,4.758454413641067,5.515528735660372,5.343247896149045,0.5610015165238154,0.3257982049669538,0.0960202065406967,0.0240050516351741,236.0,436.0,944.0,2657.0,31.0,0.8818583488464355,672.0,21.0,11.893095381004969,28761.76904296875,5.108801364898682,4.368098258972168,0.9948275685310364,0.9756706953048706,1.092024564743042,0.2487068921327591,0.2439176738262176,1.1409764507380664,1.24906623560535,0.7032460550631373,5.7479122177628446,0.0,0.0,0.0,0.0,0.0279511939464271,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.1460019209771417,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248509388035954,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_1.csv,48027076354dfaf2b1e4f2daec37cb1607f919c1f64c66cbe47e10de10406649,g4
1,2,G4,G4,0.25,5e-05,2.1660291978291104,2.113008499145508,0.2091443032529283,0.052286075813232,0.5253762991960383,1.5014405408181437,0.1926336706830905,0.6185352206230164,0.6185352206230164,5.699312448501587,0.574462469844591,237.0,948.0,435.0,0.1926336706830905,True,False,False,0.1926336706830905,False,2.1660291978291104,2.113008499145508,0.9646686741283962,12.759330885750908,7.174684615362258,5.699312448501587,1.1959221959114077,0.574462469844591,0.2091443032529283,0.052286075813232,237.0,435.0,948.0,2657.0,31.0,0.5789622664451599,672.0,21.0,14.244635348004522,28749.8212890625,13.373011589050291,21.782442092895508,4.239692687988281,5.586940288543701,5.445610523223877,1.0599231719970703,1.3967350721359253,2.16529457495874,1.550309600908894,0.5253762991960383,10.84515774939671,0.0,0.0,0.0,0.0,0.0481584176707726,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.1238017329887957,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549598958488916,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
2,2,G4,G4,0.25,5e-05,1.376802194686163,1.340317283357893,0.1483637981275294,0.0370909495318823,0.3485142344778234,1.1194479140368374,0.1774858717734997,0.7339634299278259,0.7339634299278259,4.380815460568383,0.4986208805016109,235.0,940.0,437.0,0.1774858717734997,True,True,True,0.1774858717734997,False,1.376802194686163,1.340317283357893,0.4680033411298479,9.6923767271496,4.927653006144932,4.380815460568383,0.7418962858972096,0.4986208805016109,0.1483637981275294,0.0370909495318823,235.0,437.0,940.0,2657.0,31.0,0.7384441494941711,672.0,21.0,11.713069287012331,28761.76904296875,5.079411029815674,13.300233840942385,2.181758403778076,2.667336940765381,3.325058460235596,0.545439600944519,0.6668342351913452,1.377408232889775,1.1647622299588416,0.3485142344778234,8.56592938919698,0.0,0.0,0.0,0.0,0.0443714679433749,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.193890467984602,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638193819802125,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
3,2,G4,G4,0.25,5e-05,1.1176103410266696,1.089587234315418,0.1104912012186734,0.0276228003046683,0.3632120357072058,1.0065995021299885,0.1656594319412341,0.7741019129753113,0.7741019129753113,4.493507419313703,0.3626129350491932,237.0,948.0,435.0,0.1656594319412341,True,True,True,0.1656594319412341,True,1.1176103410266696,1.089587234315418,0.3848119193599337,7.830836523146856,4.778109664008731,4.493507419313703,0.5889585003966377,0.3626129350491932,0.1104912012186734,0.0276228003046683,237.0,435.0,948.0,2657.0,31.0,0.7916565537452698,672.0,21.0,12.34619500100962,28761.76904296875,3.9441323280334473,10.68181324005127,1.7989253997802734,2.0367112159729004,2.6704533100128174,0.4497313499450683,0.5091778039932251,1.1172100346200864,1.0482602321411951,0.3632120357072058,7.148749272685405,0.0,0.0,0.0,0.0,0.0414148579853085,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.229435386019759,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048014360115297,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
4,2,G4,G4,0.25,5e-05,1.0418800229117984,1.019075041725522,0.0903070280801946,0.0225767570200486,0.4176672248800924,1.0882924805002765,0.1564895891799376,0.7631210684776306,0.7631210684776306,5.464804030600048,0.2916255614587238,236.0,944.0,436.0,0.1564895891799376,True,False,False,0.1564895891799376,False,1.0418800229117984,1.019075041725522,0.4239063546771094,6.6129851795378185,5.655783641906012,5.464804030600048,0.5404028736409687,0.2916255614587238,0.0903070280801946,0.0225767570200486,236.0,436.0,944.0,2657.0,31.0,0.8198836445808411,672.0,21.0,12.174493212980453,28761.76904296875,2.4082140922546387,4.432981967926025,0.8787872195243835,1.184096097946167,1.1082454919815063,0.2196968048810959,0.2960240244865417,1.041651798745571,1.127675134288378,0.4176672248800924,7.451391287086424,0.0,0.0,0.0,0.0,0.0391223972949844,52.0,69.0,208.0,479.0,5.0,121.0,4.0,1.988928100996418,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1274148777952608,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
5,2,G4,G4,0.25,5e-05,1.0375699202219646,1.0178504557836623,0.0797024989134347,0.0199256247283586,0.4902329974430651,1.0408102929099532,0.1652464820788456,0.7995700240135193,0.7995700240135193,5.650183439254761,0.2630616603862671,239.0,956.0,433.0,0.1652464820788456,True,False,False,0.1652464820788456,False,1.0375699202219646,1.0178504557836623,0.4823107804570879,5.95044063386463,5.819513752346947,5.650183439254761,0.549174462045942,0.2630616603862671,0.0797024989134347,0.0199256247283586,239.0,433.0,956.0,2657.0,31.0,0.8364078998565674,672.0,21.0,11.789896140020574,28761.76904296875,5.201690196990967,9.851988792419434,1.8655109405517576,2.400088310241699,2.4629971981048584,0.4663777351379394,0.6000220775604248,1.037776080512021,1.0820939018706646,0.4902329974430651,6.117525431735457,0.0,0.0,0.0,0.0,0.0413116205197114,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.0825065530079883,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082121913429665,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
