task,protocol,population,scenario,view,timing,model_type,model,fold,n_train,n_validation,n_test,n_features,validation_auroc,validation_balanced_accuracy,threshold,best_params
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,rbf_svm,C+FULL,2,245,62,77,38,0.7588383838383839,0.797979797979798,0.3308436288803501,"{""C"": 100.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,rbf_svm,C+FULL,3,245,62,77,38,0.7803030303030304,0.7702020202020202,0.40363793547229715,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,rbf_svm,C+FULL,4,246,62,76,38,0.7323232323232323,0.7032828282828283,0.37243751193430624,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C,0,245,62,77,34,0.7159090909090908,0.7171717171717171,0.17276289829535207,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C,1,245,62,77,34,0.7601010101010102,0.7525252525252526,0.31496514479969767,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C,2,245,62,77,34,0.6944444444444444,0.7702020202020202,0.3089314819666153,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C,3,245,62,77,34,0.696969696969697,0.6881313131313131,0.27677425037779085,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C,4,246,62,76,34,0.7013888888888888,0.7234848484848485,0.29195549671435445,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C,0,245,62,77,34,0.7525252525252525,0.6994949494949495,0.3538833068104402,"{""C"": 100.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C,1,245,62,77,34,0.779040404040404,0.7588383838383839,0.32824897452184915,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C,2,245,62,77,34,0.6994949494949494,0.731060606060606,0.2982515685464116,"{""C"": 1.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C,3,245,62,77,34,0.7247474747474747,0.7512626262626263,0.21095097736168023,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C,4,246,62,76,34,0.6811868686868688,0.6704545454545454,0.41267075525835717,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,F,0,245,62,77,1,0.7651515151515151,0.7411616161616161,0.2942288410432368,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,F,1,245,62,77,1,0.7247474747474747,0.6957070707070707,0.2981409090461468,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,F,2,245,62,77,1,0.6313131313131313,0.6275252525252526,0.2939419799071859,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,F,3,245,62,77,1,0.6407828282828283,0.6439393939393939,0.2981782710689457,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,F,4,246,62,76,1,0.5984848484848485,0.601010101010101,0.29289246823943044,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,F,0,245,62,77,1,0.7626262626262627,0.7411616161616161,0.30303635662296524,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,F,1,245,62,77,1,0.7247474747474747,0.6957070707070707,0.30964194931159816,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,F,2,245,62,77,1,0.6098484848484849,0.6565656565656566,0.2506292144450364,"{""C"": 10.0, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,F,3,245,62,77,1,0.6407828282828283,0.6439393939393939,0.34365934481743127,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,F,4,246,62,76,1,0.5997474747474747,0.5997474747474747,0.29100137944202237,"{""C"": 10.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,N,0,245,62,77,3,0.7449494949494949,0.7348484848484849,0.29367974501467803,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,N,1,245,62,77,3,0.7285353535353535,0.7095959595959596,0.32587342050111434,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,N,2,245,62,77,3,0.7664141414141413,0.7575757575757576,0.2938605778628222,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,N,3,245,62,77,3,0.7133838383838383,0.7095959595959596,0.30777830776415205,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,N,4,246,62,76,3,0.7537878787878788,0.7323232323232323,0.3478465991791003,"{""C"": 100.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,N,0,245,62,77,3,0.7386363636363636,0.7234848484848485,0.2408375137135254,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,N,1,245,62,77,3,0.7878787878787878,0.7588383838383839,0.23753235093215358,"{""C"": 100.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,N,2,245,62,77,3,0.7676767676767676,0.7297979797979798,0.29318135791328537,"{""C"": 10.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,N,3,245,62,77,3,0.7588383838383838,0.731060606060606,0.3572533849743306,"{""C"": 10.0, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,N,4,246,62,76,3,0.8106060606060606,0.7638888888888888,0.2277605499462651,"{""C"": 0.1, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,FULL,0,245,62,77,4,0.7777777777777777,0.7449494949494949,0.2890770033277735,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,FULL,1,245,62,77,4,0.7601010101010102,0.7297979797979798,0.29801208113045063,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,FULL,2,245,62,77,4,0.7803030303030303,0.7537878787878788,0.3335119263731656,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,FULL,3,245,62,77,4,0.7070707070707071,0.696969696969697,0.2989986812607615,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,FULL,4,246,62,76,4,0.7664141414141413,0.7537878787878788,0.2960067979512236,"{""C"": 10.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,FULL,0,245,62,77,4,0.7613636363636364,0.7398989898989898,0.19547655699834185,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,FULL,1,245,62,77,4,0.7436868686868686,0.7525252525252526,0.337819306556408,"{""C"": 10.0, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,FULL,2,245,62,77,4,0.7714646464646465,0.7474747474747474,0.2998953082684898,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,FULL,3,245,62,77,4,0.7588383838383839,0.7348484848484849,0.2939292390089163,"{""C"": 10.0, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,FULL,4,246,62,76,4,0.8232323232323232,0.8042929292929293,0.2712799445534402,"{""C"": 100.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+F,0,245,62,77,35,0.8169191919191918,0.8143939393939394,0.2941752736417185,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+F,1,245,62,77,35,0.8232323232323232,0.803030303030303,0.2983099147414206,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+F,2,245,62,77,35,0.7247474747474747,0.7234848484848485,0.23924068755272515,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+F,3,245,62,77,35,0.7361111111111112,0.7297979797979798,0.3225385188346345,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+F,4,246,62,76,35,0.7335858585858586,0.7424242424242424,0.3197686330353442,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+F,0,245,62,77,35,0.8238636363636364,0.797979797979798,0.3081275854954131,"{""C"": 10.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+F,1,245,62,77,35,0.827020202020202,0.8131313131313131,0.3480860400623573,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+F,2,245,62,77,35,0.7575757575757576,0.7803030303030303,0.25838806326913316,"{""C"": 100.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+F,3,245,62,77,35,0.7348484848484849,0.7083333333333333,0.36354903366019,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+F,4,246,62,76,35,0.6944444444444444,0.7083333333333333,0.3449883431219458,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+N,0,245,62,77,37,0.7916666666666666,0.7525252525252526,0.29410634676987135,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+N,1,245,62,77,37,0.7954545454545454,0.7638888888888888,0.30920052091836797,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+N,2,245,62,77,37,0.7878787878787878,0.7815656565656566,0.3307423091628802,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+N,3,245,62,77,37,0.7853535353535355,0.8042929292929293,0.4953463137288487,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+N,4,246,62,76,37,0.7954545454545454,0.7563131313131313,0.17692545439955254,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+N,0,245,62,77,37,0.7803030303030303,0.7462121212121212,0.2003822496014374,"{""C"": 10.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+N,1,245,62,77,37,0.8005050505050505,0.7588383838383839,0.4001110141660868,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+N,2,245,62,77,37,0.7853535353535354,0.7878787878787878,0.5261043223271561,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+N,3,245,62,77,37,0.763888888888889,0.7765151515151515,0.5186793657824933,"{""C"": 100.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+N,4,246,62,76,37,0.8042929292929293,0.7626262626262625,0.2103601898130383,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+FULL,0,245,62,77,38,0.8143939393939394,0.7613636363636364,0.29333458078339836,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+FULL,1,245,62,77,38,0.8232323232323233,0.75,0.20090534534116206,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+FULL,2,245,62,77,38,0.7941919191919191,0.7878787878787878,0.48690187302866555,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+FULL,3,245,62,77,38,0.8143939393939393,0.8434343434343434,0.4958278188833708,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,logistic,C+FULL,4,246,62,76,38,0.8030303030303031,0.75,0.5,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+FULL,0,245,62,77,38,0.8093434343434343,0.7398989898989898,0.15002008940566713,"{""C"": 100.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+FULL,1,245,62,77,38,0.8181818181818181,0.7588383838383839,0.38457065656028977,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+FULL,2,245,62,77,38,0.7941919191919192,0.7702020202020202,0.46199555753692556,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+FULL,3,245,62,77,38,0.8005050505050506,0.7803030303030303,0.2952714116589002,"{""C"": 100.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,rbf_svm,C+FULL,4,246,62,76,38,0.8093434343434344,0.7563131313131313,0.17411177247265144,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C,0,245,62,77,34,0.7159090909090908,0.7171717171717171,0.17276289829535207,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C,1,245,62,77,34,0.7601010101010102,0.7525252525252526,0.31496514479969767,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C,2,245,62,77,34,0.6944444444444444,0.7702020202020202,0.3089314819666153,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C,3,245,62,77,34,0.696969696969697,0.6881313131313131,0.27677425037779085,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C,4,246,62,76,34,0.7013888888888888,0.7234848484848485,0.29195549671435445,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,C,0,245,62,77,34,0.7525252525252525,0.6994949494949495,0.3538833068104402,"{""C"": 100.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,C,1,245,62,77,34,0.779040404040404,0.7588383838383839,0.32824897452184915,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,C,2,245,62,77,34,0.6994949494949494,0.731060606060606,0.2982515685464116,"{""C"": 1.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,C,3,245,62,77,34,0.7247474747474747,0.7512626262626263,0.21095097736168023,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,C,4,246,62,76,34,0.6811868686868688,0.6704545454545454,0.41267075525835717,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,F,0,245,62,77,1,0.6881313131313131,0.6767676767676768,0.2937297432578242,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,F,1,245,62,77,1,0.5694444444444444,0.6022727272727273,0.2973773771073869,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,F,2,245,62,77,1,0.7058080808080809,0.6919191919191919,0.2940782439938178,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,F,3,245,62,77,1,0.5719696969696969,0.6325757575757576,0.29835969540877855,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,F,4,246,62,76,1,0.5896464646464646,0.6565656565656566,0.29292383255764254,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,F,0,245,62,77,1,0.6313131313131313,0.6502525252525253,0.31983435142653943,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,F,1,245,62,77,1,0.5795454545454545,0.6300505050505051,0.2986079672388142,"{""C"": 10.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,F,2,245,62,77,1,0.6906565656565657,0.6919191919191919,0.28847901569207646,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,F,3,245,62,77,1,0.6603535353535354,0.6603535353535354,0.3016847794619705,"{""C"": 1.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,rbf_svm,F,4,246,62,76,1,0.5921717171717171,0.6085858585858586,0.29406016264093054,"{""C"": 1.0, ""gamma"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,N,0,245,62,77,3,0.7184343434343434,0.7196969696969697,0.30216814575977946,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,N,1,245,62,77,3,0.6830808080808081,0.7032828282828283,0.545920356922799,"{""C"": 10.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,N,2,245,62,77,3,0.6603535353535354,0.6805555555555556,0.29419829708127615,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,N,3,245,62,77,3,0.6969696969696969,0.6868686868686869,0.30859573480932323,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,N,4,246,62,76,3,0.7083333333333333,0.7487373737373737,0.36092616468527305,"{""C"": 0.01}"
