protocol,population,scenario,view,timing,timing_label,model_type,model,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+F+S,0,77,23,54,0.6352657004830918,0.43863950180629396,0.6131239935587762,0.20937898333114552
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+F+S,1,77,22,55,0.7380165289256199,0.6438115941288809,0.6318181818181818,0.165760924740314
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+F+S,2,77,23,54,0.7391304347826086,0.6647764445875862,0.6344605475040257,0.1724684634348468
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+F+S,3,77,22,55,0.7140495867768595,0.5470940742767089,0.6181818181818182,0.1924737700402614
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+F+S,4,76,23,53,0.7916324856439705,0.6640969765307325,0.6997538966365873,0.19410586358358717
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+FULL,0,77,23,54,0.6183574879227053,0.4897432848684502,0.5575684380032206,0.20934129563954434
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+FULL,1,77,22,55,0.7702479338842976,0.6092948813336573,0.6909090909090909,0.16738738003502074
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+FULL,2,77,23,54,0.7302737520128825,0.6539555936506979,0.711755233494364,0.17159823849614478
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+FULL,3,77,22,55,0.8049586776859504,0.732189474693449,0.7181818181818183,0.20394069863357792
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+FULL,4,76,23,53,0.8416735028712059,0.687262361458138,0.7497949138638228,0.15845866474605166
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+N,0,77,23,54,0.6368760064412238,0.5201176847769489,0.5760869565217391,0.20932490436811627
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+N,1,77,22,55,0.7611570247933884,0.5870608543678674,0.6909090909090909,0.17082457468750142
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+N,2,77,23,54,0.7286634460547504,0.6545497082101484,0.7024959742351047,0.1719854508856647
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+N,3,77,22,55,0.8066115702479338,0.7279269879535875,0.6909090909090909,0.20393082489663777
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,C+N,4,76,23,53,0.822805578342904,0.6938707909374896,0.7243642329778507,0.19037416190731796
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,F,0,77,23,54,0.3679549114331723,0.24745231072243823,0.393719806763285,0.2095187244310515
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,F,1,77,22,55,0.4148760330578512,0.26883877295765,0.39545454545454545,0.2042500168238199
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,F,2,77,23,54,0.5656199677938808,0.4082303318909195,0.48429951690821255,0.20949405171617985
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,F,3,77,22,55,0.3504132231404959,0.2250748586838115,0.4772727272727273,0.20424122008269618
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,F,4,76,23,53,0.5697292863002461,0.35804296753796927,0.5754716981132075,0.21113416262793572
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,FULL,0,77,23,54,0.5523349436392915,0.3555734301050714,0.538647342995169,0.20882469020439903
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,FULL,1,77,22,55,0.5586776859504132,0.34384922181857397,0.5136363636363637,0.20419573268506339
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,FULL,2,77,23,54,0.5257648953301127,0.356246838256997,0.4790660225442834,0.21297558115948578
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,FULL,3,77,22,55,0.6801652892561983,0.5030413228007732,0.6227272727272727,0.19952464362322353
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,FULL,4,76,23,53,0.723543888433142,0.5166509936800321,0.5853158326497129,0.19397899818182465
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,N,0,77,23,54,0.5555555555555556,0.35882995683784297,0.5603864734299517,0.21050099547782483
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,N,1,77,22,55,0.5710743801652893,0.3511636705086586,0.5636363636363637,0.20417743359247129
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,N,2,77,23,54,0.537037037037037,0.38338033898595003,0.501207729468599,0.2134414289210023
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,N,3,77,22,55,0.6917355371900825,0.5394365915974397,0.6636363636363636,0.19310341049165966
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,logistic,N,4,76,23,53,0.7063166529942575,0.5056901633965892,0.6460213289581624,0.19561895647906738
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+F,0,77,23,54,0.6561996779388084,0.4651565724958332,0.6505636070853462,0.1976635003329163
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+F,1,77,22,55,0.731404958677686,0.6131087970231218,0.6681818181818182,0.1748492020985215
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+F,2,77,23,54,0.7576489533011272,0.6195272471812712,0.6932367149758454,0.17303400710938743
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+F,3,77,22,55,0.7041322314049586,0.5171211455775659,0.6590909090909091,0.19216422647766696
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+F,4,76,23,53,0.8039376538146021,0.6416135682245887,0.7063166529942575,0.17086471521775212
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+FULL,0,77,23,54,0.6964573268921094,0.5456565814469319,0.6505636070853462,0.1870750682441232
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+FULL,1,77,22,55,0.7173553719008264,0.4714115561995977,0.6818181818181819,0.18493901737614052
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+FULL,2,77,23,54,0.7274557165861513,0.5956600012189303,0.6960547504025765,0.17781531919558544
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+FULL,3,77,22,55,0.7082644628099173,0.6032031522742969,0.5227272727272727,0.17591410982730032
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+FULL,4,76,23,53,0.8379819524200164,0.671495348334937,0.7194421657095981,0.16837465083678194
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+N,0,77,23,54,0.7278582930756844,0.558160454454764,0.6533816425120773,0.1815098899089665
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+N,1,77,22,55,0.7396694214876033,0.5539158548278269,0.6818181818181819,0.1753202710502866
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+N,2,77,23,54,0.7407407407407407,0.6227932440582957,0.7395330112721417,0.17237133045756634
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+N,3,77,22,55,0.7214876033057851,0.6017409187230126,0.6681818181818182,0.17226474678369572
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,C+N,4,76,23,53,0.7522559474979491,0.5532109365799218,0.6324856439704676,0.17979889610504743
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,F,0,77,23,54,0.4082125603864734,0.27137142335793535,0.393719806763285,0.21304630431096205
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,F,1,77,22,55,0.36528925619834707,0.2721127749364332,0.38636363636363635,0.20588263128295758
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,F,2,77,23,54,0.40458937198067635,0.2800643599564129,0.4609500805152979,0.21014766006439378
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,F,3,77,22,55,0.6082644628099174,0.36618426273016036,0.5681818181818181,0.2032341580365933
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,F,4,76,23,53,0.6025430680885971,0.3735778469791191,0.5057424118129614,0.21068426018246408
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,FULL,0,77,23,54,0.5869565217391305,0.4095001258322286,0.5571658615136876,0.20881696710516484
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,FULL,1,77,22,55,0.43884297520661153,0.2724878477425445,0.5318181818181819,0.2054322255798813
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,FULL,2,77,23,54,0.4726247987117552,0.28995125737541244,0.46537842190016104,0.20972625478497814
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,FULL,3,77,22,55,0.36198347107438017,0.24395912576808504,0.38636363636363635,0.20651354787748621
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,FULL,4,76,23,53,0.46677604593929456,0.2888703591316922,0.561115668580804,0.21286420651632876
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,N,0,77,23,54,0.5426731078904992,0.346579562223929,0.5603864734299517,0.20946123053550678
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,N,1,77,22,55,0.5917355371900826,0.33024822140428256,0.4954545454545455,0.20452666100250252
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,N,2,77,23,54,0.46698872785829304,0.274297596432885,0.4669887278582931,0.21073886037835168
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,N,3,77,22,55,0.34132231404958674,0.23241456862688353,0.4727272727272727,0.2096951417362893
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T0,T0,rbf_svm,N,4,76,23,53,0.5783429040196884,0.3645131589134424,0.5315832649712879,0.2066796931201629
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F,0,77,23,54,0.7222222222222222,0.5008396569779933,0.6566022544283414,0.19719274019345812
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F,1,77,22,55,0.7834710743801653,0.6673456925941104,0.7,0.15957471197404602
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F,2,77,23,54,0.7230273752012881,0.6310598627423154,0.6316425120772947,0.18306433870953526
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F,3,77,22,55,0.7900826446280992,0.6450753883276669,0.7818181818181817,0.15583968317176458
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F,4,76,23,53,0.844954881050041,0.7541448899018213,0.7194421657095981,0.15260457057409593
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+B,0,77,23,54,0.7206119162640902,0.5677676760993541,0.644122383252818,0.20747160556873037
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+B,1,77,22,55,0.7859504132231405,0.6302372784401955,0.7272727272727273,0.15761487148506642
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+B,2,77,23,54,0.7423510466988729,0.6918477225903261,0.7149758454106281,0.1661110573792657
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+B,3,77,22,55,0.812396694214876,0.6775021312541885,0.7272727272727273,0.15127697912181778
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+B,4,76,23,53,0.8679245283018868,0.792152125149159,0.7912223133716161,0.14312953241116605
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+D,0,77,23,54,0.681159420289855,0.5040159841499653,0.5728663446054751,0.20696432054577057
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+D,1,77,22,55,0.803305785123967,0.700709875231724,0.6909090909090909,0.1516479070557472
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+D,2,77,23,54,0.749597423510467,0.6846298472017145,0.6719001610305958,0.166364916610702
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+D,3,77,22,55,0.7842975206611571,0.6385383082859726,0.6909090909090909,0.15997907037984643
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+D,4,76,23,53,0.8589007383100902,0.7598406668897892,0.7136997538966365,0.14945608742188246
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+S,0,77,23,54,0.7286634460547504,0.5039944653232731,0.6751207729468599,0.20754314165422105
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+S,1,77,22,55,0.7421487603305785,0.5382304199788872,0.7227272727272727,0.2020792974686746
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+S,2,77,23,54,0.7423510466988728,0.6412218739159988,0.6658615136876006,0.16935904628354553
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+S,3,77,22,55,0.803305785123967,0.652923902760876,0.7454545454545455,0.15583309006334742
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+F+S,4,76,23,53,0.8449548810500409,0.7506554320509764,0.6796554552912223,0.152154643065182
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+FULL,0,77,23,54,0.6964573268921095,0.5413150557401626,0.6654589371980677,0.20920154004803787
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+FULL,1,77,22,55,0.7338842975206612,0.5740112815227244,0.6590909090909092,0.1836285965843166
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+FULL,2,77,23,54,0.7600644122383252,0.6984709158713509,0.6751207729468599,0.1701776121245444
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T1,T1,logistic,C+FULL,3,77,22,55,0.7950413223140497,0.6431287405190602,0.6681818181818182,0.15723470998911612
