stage,seed_base,arm,pooling,target_name,endpoint,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,standardized_scale,standardized_fold_count,standardized_spearman_fold_mean,standardized_r2_fold_mean,standardized_r2_fold_sd
final,3026,L1,PVALID,acquisition_fov_x_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_y_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_y_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_y_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_y_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_y_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_z_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_z_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_z_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_z_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,acquisition_fov_z_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,max_resample_factor,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,max_resample_factor,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,max_resample_factor,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,max_resample_factor,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,max_resample_factor,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_x_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_x_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_x_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_x_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_x_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_y_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_y_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_y_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_y_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_y_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_z_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_z_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_z_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_z_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,native_spacing_z_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,padding_fraction,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,padding_fraction,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,padding_fraction,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,padding_fraction,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,padding_fraction,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,resize_anisotropy,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,resize_anisotropy,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,resize_anisotropy,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,resize_anisotropy,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,resize_anisotropy,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,valid_source_fraction,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,valid_source_fraction,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,valid_source_fraction,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,valid_source_fraction,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L1,PVALID,valid_source_fraction,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,3026,L3,P0,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.44809573919546375,0.502033763402822,0.24538840867616152,56.38264123552747,41.47774416514003,standardized_outer_train,5.0,0.45643494831768255,0.24607185026638576,0.10538529560869438
final,3026,L3,P0,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43133105343072015,0.4811187833721957,0.22714705376701771,57.471312610638236,42.37620161785158,standardized_outer_train,5.0,0.43886185722442395,0.22448561156361158,0.01793914100687343
final,3026,L3,P0,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.41931391516707134,0.505206178658273,0.2552186410485284,57.09100294863227,41.329325631083925,standardized_outer_train,5.0,0.42709818232956936,0.2528186533935288,0.07575452472485342
final,3026,L3,P0,acquisition_fov_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.42241786032952044,0.4902876016989186,0.23012618809119967,57.118059369168144,41.154966837965574,standardized_outer_train,5.0,0.4268101371849859,0.22801861312944322,0.03338038981284492
final,3026,L3,P0,acquisition_fov_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.43028964203069386,0.4946615817830523,0.23947007289572683,57.01575404099153,41.584559563010274,standardized_outer_train,5.0,0.43730128126416545,0.23784868208824234,0.04942836507888279
final,3026,L3,P0,acquisition_fov_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4480076146135345,0.5020337007933293,0.24538832051935333,56.38264437152992,41.4777466537989,standardized_outer_train,5.0,0.45635783956827336,0.24607176643211143,0.10538546723505827
final,3026,L3,P0,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43119717358321386,0.4811187484725216,0.22714701504818635,57.47131406355351,42.376202781435154,standardized_outer_train,5.0,0.43870998425798013,0.22448557218591825,0.017939229224506283
final,3026,L3,P0,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4194048797508132,0.5052061698002065,0.25521863230088404,57.091003227298,41.329325677401734,standardized_outer_train,5.0,0.42725107913371974,0.25281864544919536,0.07575454976676191
final,3026,L3,P0,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4224046278845068,0.4902876050605711,0.23012619248839694,57.11805913163214,41.154966651935084,standardized_outer_train,5.0,0.42676961211996955,0.22801861789298128,0.033380391203112106
final,3026,L3,P0,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4302535739580171,0.4946615560316571,0.23947004008920517,57.0157551985034,41.58456044114271,standardized_outer_train,5.0,0.4372721287699856,0.23784865049005158,0.049428431928411044
final,3026,L3,P0,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22557769171437703,0.19926696686985176,0.0238628560937314,10.781299069396074,6.70466904437821,standardized_outer_train,5.0,0.24780587116555056,0.02833032921311692,0.07384486696019289
final,3026,L3,P0,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.25250234513812975,0.2028134927977381,0.027843093790528517,11.42765286130257,7.095303116358789,standardized_outer_train,5.0,0.2634666330659674,0.028359240157775478,0.04060981791798569
final,3026,L3,P0,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.21880073079154694,0.26062372607522094,0.06396061400972353,11.655652181117347,7.19243244909646,standardized_outer_train,5.0,0.22423338020053327,0.0781211698972393,0.1236784313292609
final,3026,L3,P0,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.21168391611185292,0.2192305805618105,0.010048758355618914,11.507459752681706,7.058325116892985,standardized_outer_train,5.0,0.21836021828651608,0.009342698447100721,0.021530955648588233
final,3026,L3,P0,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.22714117093897665,0.22048369157615533,0.03142883056240059,11.343015966124424,7.01268243168161,standardized_outer_train,5.0,0.2384665256796418,0.036038359428808134,0.05290018579831305
final,3026,L3,P0,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.52300579665237,0.5028476667785631,0.23668112631673532,0.2623900295368884,0.20122476205809744,standardized_outer_train,5.0,0.517371414192029,0.23296295103519768,0.06475028346146013
final,3026,L3,P0,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4191342482293228,0.3639792864155775,0.1217615290849603,0.2801045620042465,0.2137270705184499,standardized_outer_train,5.0,0.41620432820495196,0.12216796742144473,0.05674976373942344
final,3026,L3,P0,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.41274595935556574,0.39998035102049306,0.15214233157821044,0.2750014743458084,0.2083828624625434,standardized_outer_train,5.0,0.41148754262962883,0.15083586856850673,0.08071188075673268
