population,seed,arm,timing,model,clinical_contract,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
ftv_complete_375,3026,LOCAL3,T3,C+F,C2_full_with_treatment,3,72,23,49,0.7790594498669032,0.7254091293262341,0.6792369121561668,0.16700809908900272
ftv_complete_375,3026,LOCAL3,T3,C+F,C2_full_with_treatment,4,84,23,61,0.8396293656450463,0.6278081613488481,0.7441197434069851,0.23656203075985122
ftv_complete_375,3026,LOCAL3,T3,C+F+M,C2_full_with_treatment,0,69,20,49,0.6173469387755102,0.4016067946737867,0.6571428571428571,0.31920564580975264
ftv_complete_375,3026,LOCAL3,T3,C+F+M,C2_full_with_treatment,1,67,20,47,0.6925531914893618,0.5975508227515409,0.675531914893617,0.20518921442790844
ftv_complete_375,3026,LOCAL3,T3,C+F+M,C2_full_with_treatment,2,83,24,59,0.567090395480226,0.33249178114684913,0.5512005649717514,0.25456226193310044
ftv_complete_375,3026,LOCAL3,T3,C+F+M,C2_full_with_treatment,3,72,23,49,0.7914818101153505,0.7157022846542532,0.7240461401952085,0.169993148186235
ftv_complete_375,3026,LOCAL3,T3,C+F+M,C2_full_with_treatment,4,84,23,61,0.7384176764076977,0.49767795046257446,0.6895937277263008,0.21728946058377532
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual,C2_full_with_treatment,0,69,20,49,0.6255102040816326,0.4082549537601446,0.6321428571428571,0.3163231918363514
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual,C2_full_with_treatment,1,67,20,47,0.6691489361702128,0.5775880444596223,0.675531914893617,0.2063438634451503
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual,C2_full_with_treatment,2,83,24,59,0.5310734463276836,0.3416305313201356,0.5264830508474576,0.2534707179297458
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual,C2_full_with_treatment,3,72,23,49,0.7799467613132209,0.7151388911622687,0.7138420585625554,0.1768660663092119
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual,C2_full_with_treatment,4,84,23,61,0.759800427655025,0.49566492780873583,0.6325730577334283,0.19940087793892194
ftv_complete_375,3026,LOCAL3,T3,C+M,C2_full_with_treatment,0,69,20,49,0.5857142857142857,0.404512998431641,0.5867346938775511,0.3647907733882689
ftv_complete_375,3026,LOCAL3,T3,C+M,C2_full_with_treatment,1,67,20,47,0.6670212765957446,0.5122936072799957,0.6042553191489362,0.19964476743136741
ftv_complete_375,3026,LOCAL3,T3,C+M,C2_full_with_treatment,2,83,24,59,0.519774011299435,0.30171141742517527,0.5010593220338984,0.2669894695232131
ftv_complete_375,3026,LOCAL3,T3,C+M,C2_full_with_treatment,3,72,23,49,0.771960958296362,0.7065463749417251,0.7240461401952085,0.17796614945849026
ftv_complete_375,3026,LOCAL3,T3,C+M,C2_full_with_treatment,4,84,23,61,0.714183891660727,0.436370541710542,0.6678545972915182,0.2245240080864887
ftv_complete_375,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,0,69,20,49,0.5316326530612245,0.353209154933572,0.539795918367347,0.21067675892429402
ftv_complete_375,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,1,67,20,47,0.5904255319148937,0.3978368502368854,0.525,0.2089884329798757
ftv_complete_375,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,2,83,24,59,0.4901129943502825,0.2765801551233611,0.4360875706214689,0.2367370638600269
ftv_complete_375,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,3,72,23,49,0.6734693877551021,0.5674228526546617,0.6548358473824313,0.19827339956895385
ftv_complete_375,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,4,84,23,61,0.6785459729151817,0.4415716900151869,0.5459729151817534,0.18591182826449876
ftv_complete_375,3026,LOCAL3,T3,F,C2_full_with_treatment,0,69,20,49,0.6857142857142857,0.4558727704892661,0.5545918367346938,0.18920963709257937
ftv_complete_375,3026,LOCAL3,T3,F,C2_full_with_treatment,1,67,20,47,0.7138297872340426,0.5252261929678913,0.5037234042553191,0.1922747221781808
ftv_complete_375,3026,LOCAL3,T3,F,C2_full_with_treatment,2,83,24,59,0.7288135593220338,0.527233662068014,0.5540254237288136,0.178017579133969
ftv_complete_375,3026,LOCAL3,T3,F,C2_full_with_treatment,3,72,23,49,0.6645962732919255,0.4341694758003184,0.5013309671694764,0.20388727992108585
ftv_complete_375,3026,LOCAL3,T3,F,C2_full_with_treatment,4,84,23,61,0.7398431931575196,0.5036306851485595,0.5541696364932288,0.1795890489110474
ftv_complete_375,3026,LOCAL3,T3,M,C2_full_with_treatment,0,69,20,49,0.6061224489795918,0.4203527778663988,0.5525510204081632,0.2919137798605451
ftv_complete_375,3026,LOCAL3,T3,M,C2_full_with_treatment,1,67,20,47,0.5893617021276596,0.4022575220816518,0.5329787234042553,0.220915216045519
ftv_complete_375,3026,LOCAL3,T3,M,C2_full_with_treatment,2,83,24,59,0.4456214689265537,0.26173918214893654,0.49646892655367236,0.2679025140232119
ftv_complete_375,3026,LOCAL3,T3,M,C2_full_with_treatment,3,72,23,49,0.557231588287489,0.4138595379793185,0.5221827861579414,0.31068493614603265
ftv_complete_375,3026,LOCAL3,T3,M,C2_full_with_treatment,4,84,23,61,0.5930149679258732,0.3451061857742919,0.5534568781183179,0.3112889770190502
ftv_complete_375,3026,LOCAL3,T3,M_residual,C2_full_with_treatment,0,69,20,49,0.610204081632653,0.4921223105517985,0.5423469387755102,0.2232086494784763
ftv_complete_375,3026,LOCAL3,T3,M_residual,C2_full_with_treatment,1,67,20,47,0.5563829787234043,0.3562859341094635,0.5553191489361702,0.24805501851946832
ftv_complete_375,3026,LOCAL3,T3,M_residual,C2_full_with_treatment,2,83,24,59,0.3799435028248587,0.270024426115028,0.45409604519774016,0.27298631382553146
ftv_complete_375,3026,LOCAL3,T3,M_residual,C2_full_with_treatment,3,72,23,49,0.6805678793256433,0.5021846795984143,0.6180124223602484,0.2120567030381301
ftv_complete_375,3026,LOCAL3,T3,M_residual,C2_full_with_treatment,4,84,23,61,0.5388453314326442,0.3049633119759278,0.5370634354953671,0.3637130246902261
full_808,2026,LOCAL0,T0,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL0,T0,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL0,T0,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL0,T0,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL0,T0,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL0,T0,C+M,C2_full_with_treatment,0,162,55,107,0.6943075615972812,0.4718414669894132,0.6468139337298215,0.24178507154456855
full_808,2026,LOCAL0,T0,C+M,C2_full_with_treatment,1,162,55,107,0.6275276125743416,0.5369707218662154,0.643160577740017,0.21524787112403776
full_808,2026,LOCAL0,T0,C+M,C2_full_with_treatment,2,162,55,107,0.6909090909090909,0.5005511331630315,0.6288870008496177,0.21029559445325893
full_808,2026,LOCAL0,T0,C+M,C2_full_with_treatment,3,161,55,106,0.6962264150943397,0.585806398027529,0.5999142367066895,0.2043675325012159
full_808,2026,LOCAL0,T0,C+M,C2_full_with_treatment,4,161,55,106,0.6538593481989707,0.48161611028565715,0.6147512864493997,0.23273699948329427
full_808,2026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5580288870008496,0.39727636859570603,0.5039082412914189,0.22399106908119348
full_808,2026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6231096006796941,0.5344993036325905,0.6262531860662701,0.2092377686961171
full_808,2026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5986406117247239,0.4217667707826561,0.5083262531860663,0.21936754882636364
full_808,2026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7240137221269298,0.6252210382550212,0.6376500857632933,0.19363072161205425
full_808,2026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5180102915951972,0.3678623307097726,0.5026586620926243,0.23392019015429885
full_808,2026,LOCAL0,T0,M,C2_full_with_treatment,0,162,55,107,0.5119796091758709,0.3594613831145885,0.5143585386576041,0.31352680680062256
full_808,2026,LOCAL0,T0,M,C2_full_with_treatment,1,162,55,107,0.5019541206457094,0.360608116057369,0.47646559048428205,0.2488778672223208
full_808,2026,LOCAL0,T0,M,C2_full_with_treatment,2,162,55,107,0.5480033984706881,0.4046027394935541,0.5268479184367034,0.2939437358578108
full_808,2026,LOCAL0,T0,M,C2_full_with_treatment,3,161,55,106,0.49931389365351636,0.3510993670685007,0.4857632933104631,0.293554977833891
full_808,2026,LOCAL0,T0,M,C2_full_with_treatment,4,161,55,106,0.5025728987993139,0.3523012656576888,0.4972555746140652,0.24000653670658195
full_808,2026,LOCAL0,T1,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL0,T1,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL0,T1,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL0,T1,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL0,T1,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL0,T1,C+M,C2_full_with_treatment,0,162,55,107,0.712999150382328,0.48316624736906455,0.592268479184367,0.22375077599033816
full_808,2026,LOCAL0,T1,C+M,C2_full_with_treatment,1,162,55,107,0.6361937128292268,0.5327704600910115,0.6060322854715378,0.2166157354464772
full_808,2026,LOCAL0,T1,C+M,C2_full_with_treatment,2,162,55,107,0.6825828377230246,0.5101967307953893,0.6291418861512319,0.209279593454685
full_808,2026,LOCAL0,T1,C+M,C2_full_with_treatment,3,161,55,106,0.7224699828473414,0.5939747116067157,0.6548027444253859,0.20112791441321642
full_808,2026,LOCAL0,T1,C+M,C2_full_with_treatment,4,161,55,106,0.6989708404802745,0.5304396728667016,0.6154373927958834,0.21013630564951322
full_808,2026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5904842820730671,0.4105911196922508,0.5036533559898045,0.22265523863277562
full_808,2026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6348343245539508,0.5284820700239751,0.6259983007646559,0.2098369089729019
full_808,2026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5765505522514868,0.40793670490097883,0.5171622769753611,0.22435256913432844
full_808,2026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7269296740994854,0.615951091703096,0.6420240137221269,0.1922375368485112
full_808,2026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5735849056603773,0.44014245908572996,0.5447684391080617,0.22083772368144983
full_808,2026,LOCAL0,T1,M,C2_full_with_treatment,0,162,55,107,0.5617672047578589,0.3900297522307875,0.516142735768904,0.24409013112316966
full_808,2026,LOCAL0,T1,M,C2_full_with_treatment,1,162,55,107,0.5087510620220901,0.3594733378339673,0.4850467289719626,0.2508617266754221
full_808,2026,LOCAL0,T1,M,C2_full_with_treatment,2,162,55,107,0.5529311809685642,0.45984032387704,0.5689039932030586,0.3002237613389981
full_808,2026,LOCAL0,T1,M,C2_full_with_treatment,3,161,55,106,0.5780445969125215,0.40126182814985867,0.5060034305317325,0.22907832953433432
full_808,2026,LOCAL0,T1,M,C2_full_with_treatment,4,161,55,106,0.5190394511149228,0.3476208635313347,0.48310463121783875,0.24782111175939547
full_808,2026,LOCAL0,T2,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL0,T2,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL0,T2,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL0,T2,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL0,T2,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL0,T2,C+M,C2_full_with_treatment,0,162,55,107,0.6985556499575192,0.47266851874057186,0.5969413763806287,0.23165227482113973
full_808,2026,LOCAL0,T2,C+M,C2_full_with_treatment,1,162,55,107,0.6567544604927782,0.561763149898717,0.628377230246389,0.21548339108977135
full_808,2026,LOCAL0,T2,C+M,C2_full_with_treatment,2,162,55,107,0.6893797790994054,0.5238351500539183,0.652251486830926,0.20880776656810143
full_808,2026,LOCAL0,T2,C+M,C2_full_with_treatment,3,161,55,106,0.7063464837049743,0.6108880675890048,0.6409948542024013,0.20185368564839606
full_808,2026,LOCAL0,T2,C+M,C2_full_with_treatment,4,161,55,106,0.6308747855917667,0.47203963710090013,0.6042881646655232,0.2660932868823823
full_808,2026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5857264231096007,0.40181988937526986,0.5127442650807137,0.2218835652692203
full_808,2026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6567544604927783,0.552223075155492,0.6304163126593033,0.2081330710959341
full_808,2026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6160577740016993,0.42940057127098435,0.5296516567544605,0.22677381579343595
full_808,2026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7212692967409949,0.6372109324599051,0.6511149228130361,0.19401479740236208
full_808,2026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5158662092624356,0.3531862940306423,0.5016295025728988,0.24722356175676774
full_808,2026,LOCAL0,T2,M,C2_full_with_treatment,0,162,55,107,0.5602378929481734,0.37327899398562475,0.5436703483432456,0.25163024594684946
full_808,2026,LOCAL0,T2,M,C2_full_with_treatment,1,162,55,107,0.5355989804587935,0.37758686733784375,0.5123194562446899,0.24960388808519535
full_808,2026,LOCAL0,T2,M,C2_full_with_treatment,2,162,55,107,0.5491928632115548,0.4112058228205925,0.5411214953271029,0.38338467981786184
full_808,2026,LOCAL0,T2,M,C2_full_with_treatment,3,161,55,106,0.5801029159519726,0.4382017282966164,0.5467409948542024,0.2287567250872416
full_808,2026,LOCAL0,T2,M,C2_full_with_treatment,4,161,55,106,0.4929674099485421,0.35879487650747705,0.46723842195540305,0.31617289290686507
full_808,2026,LOCAL0,T3,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL0,T3,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL0,T3,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL0,T3,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL0,T3,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL0,T3,C+M,C2_full_with_treatment,0,162,55,107,0.6943075615972812,0.47774688590150954,0.5605777400169923,0.23527836574366645
full_808,2026,LOCAL0,T3,C+M,C2_full_with_treatment,1,162,55,107,0.6385726423109601,0.5384197098611035,0.587340696686491,0.21936947785919955
full_808,2026,LOCAL0,T3,C+M,C2_full_with_treatment,2,162,55,107,0.6920985556499576,0.5244420601827966,0.6151231945624469,0.21755897369522034
full_808,2026,LOCAL0,T3,C+M,C2_full_with_treatment,3,161,55,106,0.7048027444253858,0.6074382674999272,0.6635506003430531,0.20365228746050587
full_808,2026,LOCAL0,T3,C+M,C2_full_with_treatment,4,161,55,106,0.6420240137221269,0.4567992147768055,0.5777015437392796,0.2776009422855873
full_808,2026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5960917587085811,0.42315613601840635,0.5171622769753611,0.22043583512677742
full_808,2026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6485981308411216,0.5368680878501204,0.5982158028887001,0.21054603033467742
full_808,2026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5853865760407816,0.44734532576373676,0.5532710280373832,0.22197378539696294
full_808,2026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7200686106346483,0.6442029846805176,0.6420240137221269,0.19363687351325534
full_808,2026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5694682675814751,0.4199035939584232,0.5030017152658662,0.22472863811662888
full_808,2026,LOCAL0,T3,M,C2_full_with_treatment,0,162,55,107,0.5860662701784197,0.3957482110027436,0.5561597281223449,0.24867500063967193
full_808,2026,LOCAL0,T3,M,C2_full_with_treatment,1,162,55,107,0.5464740866610025,0.377015892626525,0.4803738317757009,0.248847098080283
full_808,2026,LOCAL0,T3,M,C2_full_with_treatment,2,162,55,107,0.599320305862362,0.43719809989028025,0.5831775700934579,0.24518885950774455
full_808,2026,LOCAL0,T3,M,C2_full_with_treatment,3,161,55,106,0.588679245283019,0.42353106869699997,0.5366209262435677,0.2309260001925493
full_808,2026,LOCAL0,T3,M,C2_full_with_treatment,4,161,55,106,0.4777015437392796,0.34200880598529226,0.4716123499142367,0.33215621896335457
full_808,2026,LOCAL3,T0,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL3,T0,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL3,T0,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL3,T0,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL3,T0,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL3,T0,C+M,C2_full_with_treatment,0,162,55,107,0.7058623619371283,0.4789127679746381,0.6018691588785047,0.21881517485380653
full_808,2026,LOCAL3,T0,C+M,C2_full_with_treatment,1,162,55,107,0.6239592183517417,0.536930981824304,0.6156329651656754,0.21706549148882398
full_808,2026,LOCAL3,T0,C+M,C2_full_with_treatment,2,162,55,107,0.7109600679694138,0.5225184618148457,0.6335598980458793,0.2022764793397071
full_808,2026,LOCAL3,T0,C+M,C2_full_with_treatment,3,161,55,106,0.6648370497427101,0.5647796829958535,0.5817324185248713,0.22945961838254778
full_808,2026,LOCAL3,T0,C+M,C2_full_with_treatment,4,161,55,106,0.7025728987993138,0.5366467456625363,0.6518010291595198,0.20379757311816135
full_808,2026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5525913338997451,0.3963055154672684,0.481053525913339,0.22453279086865824
full_808,2026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.621410365335599,0.5286954346882988,0.6262531860662701,0.20983922429888271
full_808,2026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.611554800339847,0.4331375125761514,0.5176720475785896,0.21776669340638802
full_808,2026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7154373927958835,0.6186761094510314,0.669639794168096,0.19570400226969148
full_808,2026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5312178387650086,0.38911817344651006,0.5313036020583191,0.22808755097901495
full_808,2026,LOCAL3,T0,M,C2_full_with_treatment,0,162,55,107,0.508071367884452,0.3484579144807193,0.5146134239592184,0.2873675806973566
full_808,2026,LOCAL3,T0,M,C2_full_with_treatment,1,162,55,107,0.4963466440101954,0.35517026738705615,0.4767204757858963,0.24971522844946997
full_808,2026,LOCAL3,T0,M,C2_full_with_treatment,2,162,55,107,0.5765505522514869,0.4009141289441848,0.5364485981308411,0.2781698112901281
full_808,2026,LOCAL3,T0,M,C2_full_with_treatment,3,161,55,106,0.5056603773584905,0.3535854355339839,0.5177530017152658,0.29074169127937693
full_808,2026,LOCAL3,T0,M,C2_full_with_treatment,4,161,55,106,0.49502572898799313,0.3404727516866808,0.47873070325900513,0.24394764314701275
full_808,2026,LOCAL3,T1,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL3,T1,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL3,T1,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL3,T1,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL3,T1,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL3,T1,C+M,C2_full_with_treatment,0,162,55,107,0.7055225148683093,0.4764053201764868,0.6197960917587085,0.22419738169266615
full_808,2026,LOCAL3,T1,C+M,C2_full_with_treatment,1,162,55,107,0.6343245539507222,0.5387696077722484,0.6107051826677995,0.21771763418007015
full_808,2026,LOCAL3,T1,C+M,C2_full_with_treatment,2,162,55,107,0.7104502973661853,0.5481216343092027,0.6429056924384027,0.20118812856952734
full_808,2026,LOCAL3,T1,C+M,C2_full_with_treatment,3,161,55,106,0.7176672384219555,0.5886973078888145,0.6686106346483704,0.20242258482130646
full_808,2026,LOCAL3,T1,C+M,C2_full_with_treatment,4,161,55,106,0.6979416809605488,0.513690331765324,0.6150943396226416,0.2123981605642193
full_808,2026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5753610875106202,0.39983304509966366,0.5129991503823279,0.22372499802117846
full_808,2026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6312659303313509,0.5267398947544536,0.6169073916737469,0.21008813909714685
full_808,2026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5753610875106202,0.4071515568627102,0.5171622769753611,0.2239560178818942
full_808,2026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7222984562607204,0.6180842795489775,0.6649228130360205,0.1941387611822735
full_808,2026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.57221269296741,0.4414420846311695,0.5356775300171527,0.22182948798140895
full_808,2026,LOCAL3,T1,M,C2_full_with_treatment,0,162,55,107,0.5429056924384028,0.37319375660062465,0.4930331350892099,0.24757863568295105
full_808,2026,LOCAL3,T1,M,C2_full_with_treatment,1,162,55,107,0.5055225148683092,0.35375117915707655,0.470518266779949,0.2510915797552678
full_808,2026,LOCAL3,T1,M,C2_full_with_treatment,2,162,55,107,0.5209855564995752,0.37879873615695264,0.5226847918436703,0.37458993942290675
full_808,2026,LOCAL3,T1,M,C2_full_with_treatment,3,161,55,106,0.5777015437392795,0.3958880547768072,0.5470840480274443,0.22956509949314308
full_808,2026,LOCAL3,T1,M,C2_full_with_treatment,4,161,55,106,0.5492281303602057,0.4202880030982923,0.5009433962264151,0.23097892586190588
full_808,2026,LOCAL3,T2,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL3,T2,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL3,T2,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL3,T2,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,2026,LOCAL3,T2,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL3,T2,C+M,C2_full_with_treatment,0,162,55,107,0.6999150382327953,0.4901822317495479,0.5740866610025488,0.20928932937615846
full_808,2026,LOCAL3,T2,C+M,C2_full_with_treatment,1,162,55,107,0.654035683942226,0.5707156611426148,0.6195412064570943,0.21725872281987693
full_808,2026,LOCAL3,T2,C+M,C2_full_with_treatment,2,162,55,107,0.7065420560747664,0.5483249554936397,0.675106202209006,0.20182495197165734
full_808,2026,LOCAL3,T2,C+M,C2_full_with_treatment,3,161,55,106,0.7168096054888509,0.6238428609054262,0.6777015437392796,0.20137604626802144
full_808,2026,LOCAL3,T2,C+M,C2_full_with_treatment,4,161,55,106,0.6423670668953687,0.4599949342923926,0.6049742710120068,0.26313710739678253
full_808,2026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5378079864061173,0.35874956960260307,0.4935429056924384,0.24730586913143632
full_808,2026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6528462192013594,0.5450678311101061,0.6213254035683942,0.20870296086651807
full_808,2026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6295666949872557,0.4438670163331718,0.5756159728122345,0.2206083279853388
full_808,2026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7237564322469983,0.6358804285776695,0.679073756432247,0.19419700935365153
full_808,2026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5689536878216124,0.42258725259140406,0.5168096054888508,0.2236859774782641
full_808,2026,LOCAL3,T2,M,C2_full_with_treatment,0,162,55,107,0.536108751062022,0.35501355851888106,0.49277824978759555,0.2594616230519911
full_808,2026,LOCAL3,T2,M,C2_full_with_treatment,1,162,55,107,0.5337298215802889,0.3795158444954559,0.5177570093457944,0.2486789698230712
full_808,2026,LOCAL3,T2,M,C2_full_with_treatment,2,162,55,107,0.5531011045029737,0.3995401638319761,0.5408666100254885,0.3773393949026513
full_808,2026,LOCAL3,T2,M,C2_full_with_treatment,3,161,55,106,0.5612349914236706,0.39189485275377756,0.5469982847341337,0.24253475033013044
full_808,2026,LOCAL3,T2,M,C2_full_with_treatment,4,161,55,106,0.497598627787307,0.35870563177653025,0.4712692967409948,0.32203293398342364
full_808,2026,LOCAL3,T3,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,2026,LOCAL3,T3,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,2026,LOCAL3,T3,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,2026,LOCAL3,T3,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
