task,fold,seed,arm,view,target,selected_C,validation_auroc,validation_threshold,train_rows,validation_rows,feature_dim,population,clinical_contract,timing,model,selected_alpha,validation_mse,subgroup
pcr,2,3026.0,LOCAL3,,,0.1,0.7784810126582279,0.24543997197650927,525,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,525,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.21487086705061087,
pcr,2,3026.0,LOCAL3,,,0.001,0.7745629897528632,0.48828118280012744,525,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.6121157323688969,0.16715262083644286,525,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7459312839059674,0.4016346762714581,525,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,525,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.21735969743791012,
pcr,2,3026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,2,3026.0,LOCAL3,,,1.0,0.5142857142857142,0.26474512512208015,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,2,3026.0,LOCAL3,,,0.0001,0.4890756302521008,0.4987828767576663,240,52,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.746218487394958,0.45774219678267614,240,52,35,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.692436974789916,0.168324960780091,240,52,226,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.6890756302521008,0.16920817371413024,240,52,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,2,3026.0,LOCAL3,,,0.001,0.507563025210084,0.46077942867999205,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.6873949579831933,0.16762950396010243,240,52,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.21791766611664862,
pcr,2,3026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.6638655462184875,0.4908315050807529,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,2,3026.0,LOCAL3,,,1.0,0.7949579831932774,0.24214212847789326,240,52,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,2,3026.0,LOCAL3,,,100.0,0.8218487394957983,0.4022452287396665,240,52,36,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.761344537815126,0.5150626428122793,240,52,418,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7865546218487396,0.264662917025308,240,52,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.6638655462184875,0.5150993355779869,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7932773109243697,0.3170153096009629,240,52,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.20280634185688765,
pcr,2,3026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,2,3026.0,LOCAL3,,,0.001,0.6857142857142857,0.47903074173857557,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,2,3026.0,LOCAL3,,,10.0,0.7109243697478991,0.29205964469037354,240,52,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.8117647058823529,0.41043514912094964,240,52,37,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7596638655462186,0.8529457707225346,240,52,610,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7714285714285715,0.1917297504763659,240,52,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,2,3026.0,LOCAL3,,,10.0,0.6773109243697479,0.4743341520526499,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,2,3026.0,LOCAL3,,,0.1,0.7815126050420168,0.17649163330883855,240,52,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.20558616714250635,
pcr,2,3026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,2,3026.0,LOCAL3,,,0.001,0.6554621848739496,0.490412785692698,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,2,3026.0,LOCAL3,,,100.0,0.6991596638655462,0.29178049882441415,240,52,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,2,3026.0,LOCAL3,,,1.0,0.7983193277310925,0.6208203470526011,240,52,38,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.7092436974789916,0.5368517383280297,240,52,802,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.7126050420168066,0.6270770017758042,240,52,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,2,3026.0,LOCAL3,,,0.001,0.6571428571428571,0.5134422755353136,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,2,3026.0,LOCAL3,,,0.01,0.7294117647058823,0.5512234152810628,240,52,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,2,3026.0,LOCAL3,,,,,,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.21579591810322324,
pcr,3,3026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,3,3026.0,LOCAL3,,,0.0001,0.6067073170731707,0.5065275598556582,526,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7292682926829268,0.30486909791333255,526,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,526,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.18909776766684605,
pcr,3,3026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,3,3026.0,LOCAL3,,,0.0001,0.6176829268292683,0.4901389305088755,526,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.736890243902439,0.4004007565351694,526,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,526,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.18700703370981103,
pcr,3,3026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T2,C,,,
pcr,3,3026.0,LOCAL3,,,0.0001,0.6158536585365854,0.4892576353785702,526,121,576,full_808,C2_full_with_treatment,T2,M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.7329268292682927,0.3998952154692262,526,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,526,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.1881727701355623,
pcr,3,3026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,3,3026.0,LOCAL3,,,0.0001,0.6179878048780488,0.49619547624487437,526,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.7344512195121952,0.41766294629500184,526,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,526,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.1852714924080498,
pcr,3,3026.0,LOCAL3,,,0.001,0.7341463414634146,0.49864661985330055,242,61,33,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.5499999999999999,0.4333684283540187,242,61,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,3,3026.0,LOCAL3,,,0.0001,0.5634146341463415,0.49874997674091076,242,61,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,3,3026.0,LOCAL3,,,0.001,0.7414634146341463,0.4945271842440846,242,61,34,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.6865853658536585,0.41233340122888407,242,61,225,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.6890243902439024,0.4911433640248936,242,61,226,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.5621951219512196,0.43568706019035947,242,61,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.6780487804878049,0.41835793703072655,242,61,226,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,242,61,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.2174372949732425,
pcr,3,3026.0,LOCAL3,,,0.001,0.7341463414634146,0.49864661985330055,242,61,33,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.6121951219512195,0.32229761615602504,242,61,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.7951219512195121,0.4332153208317485,242,61,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.8134146341463415,0.3838688754832823,242,61,35,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7146341463414634,0.4152629715369752,242,61,417,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7560975609756098,0.4253878587377765,242,61,419,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.6402439024390244,0.45980685177355235,242,61,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7670731707317073,0.5214923862734724,242,61,419,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,242,61,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,100.0,0.2154531584013585,
pcr,3,3026.0,LOCAL3,,,0.001,0.7341463414634146,0.49864661985330055,242,61,33,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.5829268292682926,0.4139851677466735,242,61,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.8597560975609756,0.3502544785450563,242,61,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,3,3026.0,LOCAL3,,,0.001,0.824390243902439,0.49409227360777874,242,61,36,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.6817073170731708,0.3817704213433198,242,61,609,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7304878048780489,0.4940741474587454,242,61,612,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.603658536585366,0.5600411140333851,242,61,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7426829268292683,0.5415455076119778,242,61,612,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,242,61,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.21819951380088398,
pcr,3,3026.0,LOCAL3,,,0.001,0.7341463414634146,0.49864661985330055,242,61,33,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,3,3026.0,LOCAL3,,,1.0,0.651219512195122,0.10283677120622252,242,61,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.8341463414634147,0.34767927748249405,242,61,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.8219512195121951,0.3823113245636878,242,61,37,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7036585365853659,0.5,242,61,801,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7365853658536585,0.5443315426875078,242,61,805,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,3,3026.0,LOCAL3,,,0.01,0.624390243902439,0.5248858020810532,242,61,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,3,3026.0,LOCAL3,,,0.1,0.7402439024390244,0.46294025736419286,242,61,805,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,3,3026.0,LOCAL3,,,,,,242,61,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,100.0,0.20704549142414153,
pcr,4,3026.0,LOCAL3,,,0.0001,0.6935975609756098,0.49879623748418606,526,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.698170731707317,0.14376717960674434,526,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.723170731707317,0.3008487059868243,526,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,526,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,100.0,0.2110725390968504,
pcr,4,3026.0,LOCAL3,,,0.0001,0.6935975609756098,0.49879623748418606,526,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.6277439024390243,0.15233221524475393,526,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.7094512195121951,0.0022971153701014436,526,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,526,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.22930356079945421,
pcr,4,3026.0,LOCAL3,,,0.0001,0.6935975609756098,0.49879623748418606,526,121,34,full_808,C2_full_with_treatment,T2,C,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.6698170731707318,0.5,526,121,576,full_808,C2_full_with_treatment,T2,M,,,
pcr,4,3026.0,LOCAL3,,,0.01,0.6753048780487805,0.5222669260745854,526,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,526,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.22342388896263501,
pcr,4,3026.0,LOCAL3,,,0.0001,0.6935975609756098,0.49879623748418606,526,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.7201219512195122,0.05336935870523629,526,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.7131097560975609,0.025437356930095408,526,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,526,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.22218820230768313,
pcr,4,3026.0,LOCAL3,,,0.001,0.6989130434782609,0.4908081872456713,225,66,34,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.6282608695652174,0.226738553507295,225,66,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,4,3026.0,LOCAL3,,,0.0001,0.583695652173913,0.49890733328292913,225,66,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,4,3026.0,LOCAL3,,,0.001,0.7032608695652174,0.49124224556221935,225,66,35,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.5782608695652174,0.7057478113272777,225,66,226,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.5880434782608696,0.7313154327699303,225,66,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.6467391304347826,0.17136974638716615,225,66,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.5891304347826087,0.7377327898499211,225,66,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,225,66,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.22231170007707612,
pcr,4,3026.0,LOCAL3,,,0.001,0.6989130434782609,0.4908081872456713,225,66,34,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.608695652173913,0.008886801402834744,225,66,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.6706521739130435,0.3175222711877286,225,66,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,4,3026.0,LOCAL3,,,0.001,0.733695652173913,0.49170614180227923,225,66,36,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.575,0.9670533636055887,225,66,418,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.6163043478260869,0.09654395224470397,225,66,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.657608695652174,0.007191142263383394,225,66,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,4,3026.0,LOCAL3,,,1.0,0.6239130434782609,0.6833395778135554,225,66,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,225,66,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.24473256970685417,
pcr,4,3026.0,LOCAL3,,,0.001,0.6989130434782609,0.4908081872456713,225,66,34,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,4,3026.0,LOCAL3,,,100.0,0.6010869565217389,0.032652226607513,225,66,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,4,3026.0,LOCAL3,,,0.01,0.7315217391304347,0.4459864965793246,225,66,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.7826086956521738,0.5,225,66,37,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.6228260869565218,0.17926231665229878,225,66,610,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,4,3026.0,LOCAL3,,,1.0,0.7108695652173913,0.21548151581166264,225,66,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,4,3026.0,LOCAL3,,,1.0,0.5869565217391305,0.487495408304399,225,66,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.7554347826086957,0.15400235815060168,225,66,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,225,66,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.2465930800218546,
pcr,4,3026.0,LOCAL3,,,0.001,0.6989130434782609,0.4908081872456713,225,66,34,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.5456521739130434,0.008193272650571742,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.75,0.3988993254010226,225,66,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,4,3026.0,LOCAL3,,,0.001,0.7945652173913044,0.4950602510072472,225,66,38,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,4,3026.0,LOCAL3,,,1.0,0.6206521739130435,0.06505766377817018,225,66,802,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,4,3026.0,LOCAL3,,,1.0,0.6739130434782609,0.12206335766396469,225,66,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,4,3026.0,LOCAL3,,,10.0,0.5489130434782609,0.0637556210274836,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,4,3026.0,LOCAL3,,,0.1,0.707608695652174,0.35487114420543786,225,66,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,4,3026.0,LOCAL3,,,,,,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.25813664135683023,
subgroup,0,2026.0,LOCAL0,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.6891025641025641,0.5012464870812343,208,47,192,,,T0,M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.7147435897435896,0.30894639566891485,208,47,219,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.001,0.7307692307692307,0.4921414210667834,208,47,384,,,T1,M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.75,0.2071920715636953,208,47,411,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.733974358974359,0.2287603529853406,208,47,576,,,T2,M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.7564102564102564,0.45332023543250366,208,47,603,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.001,0.6858974358974359,0.5090014222133874,208,47,768,,,T3,M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,10.0,0.7275641025641025,0.00842799870245365,208,47,795,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.4429824561403508,0.505022581965054,186,43,192,,,T0,M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.5241228070175439,0.5,186,43,217,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.5635964912280702,0.49188488306511136,186,43,384,,,T1,M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.5789473684210527,0.5506332309886369,186,43,409,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.6820175438596492,0.5161024762296096,186,43,576,,,T2,M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.7039473684210527,0.4844995556100354,186,43,601,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.631578947368421,0.6010583740126446,186,43,768,,,T3,M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.01,0.6710526315789472,0.5186990861985912,186,43,793,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,0,2026.0,LOCAL0,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T0,remaining_clinical,,,HER2+
subgroup,0,2026.0,LOCAL0,,,0.01,0.6958333333333333,0.41542418526814445,131,31,192,,,T0,M,,,HER2+
subgroup,0,2026.0,LOCAL0,,,0.1,0.6958333333333333,0.41732587327805276,131,31,215,,,T0,remaining_clinical+M,,,HER2+
subgroup,0,2026.0,LOCAL0,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T1,remaining_clinical,,,HER2+
subgroup,0,2026.0,LOCAL0,,,0.01,0.5541666666666667,0.5,131,31,384,,,T1,M,,,HER2+
subgroup,0,2026.0,LOCAL0,,,100.0,0.6458333333333333,0.5,131,31,407,,,T1,remaining_clinical+M,,,HER2+
subgroup,0,2026.0,LOCAL0,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T2,remaining_clinical,,,HER2+
subgroup,0,2026.0,LOCAL0,,,10.0,0.5875,0.9944436459724313,131,31,576,,,T2,M,,,HER2+
