seed_base,fold,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,selected_alpha,n_train,n_val,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,4.0,L1,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,225.0,66.0,84,0.6192771084337351,0.6076007214356125,0.2417290429281064,27.95820867861981,16.261677215819265,32.13942525842005,0.1300961839292637,0.1543591306891962,,,
2026,4.0,L1,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,225.0,66.0,84,0.6192771084337351,0.610024044280623,0.3694320752950365,0.3518277779615232,0.2770937984503574,0.4443025162638575,0.2081346265601981,0.3284223918594755,,,
2026,4.0,L1,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,225.0,66.0,84,0.5725220208565354,0.3610424209640621,-0.0105932203230918,23.824088234862096,11.90275025620382,23.818134084662564,-0.0002499839063113,0.4726943960550353,,,
2026,4.0,L1,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,225.0,66.0,84,0.5725220208565354,0.5296316601195528,0.2671557797286993,0.4810432605735106,0.3641063979601542,0.5624132377839643,0.1446800532844316,0.4007784795510328,,,
2026,4.0,L1,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,225.0,66.0,84,0.3806823934393034,0.2906010766274212,-0.0196727637321485,11.768300331373329,4.888779449823748,12.277790205070485,0.041496870787607,0.0645807689944366,,,
2026,4.0,L1,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,225.0,66.0,84,0.3806823934393034,0.3870265446167688,0.1339777621901732,0.6404343117731326,0.4998951131860177,0.6886493003476256,0.0700138496476427,0.2433183270202875,,,
2026,4.0,L1,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,225.0,66.0,84,0.4945833755188823,0.0732772606057084,-0.1141599642439916,6.016805801182607,2.2079361582378425,5.803255426538611,-0.0367983759025009,0.0968892072753352,,,
2026,4.0,L1,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,225.0,66.0,84,0.4937984110008266,0.373654022788901,0.1322245947564503,0.5812718654185853,0.4737268497616983,0.6240080581810196,0.0684866039823428,0.1940501195066323,,,
2026,4.0,L1,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,,900.0,264.0,336,0.5167662245621141,0.333130369908201,0.0243257736572186,17.39185076150946,8.81528577002117,18.509651243672927,0.0336361737270146,0.1971308757535008,,,
2026,4.0,L1,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,,900.0,264.0,336,0.5165699834326002,0.4750840679514614,0.2256975529925898,0.5136443039316879,0.4037055398395569,0.5798432781441167,0.1228287833686538,0.2916423294843571,,,
2026,0.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,247.0,59.0,69,0.801571063207892,0.4280490181838274,0.0002962192830394,55.74264321694957,19.21348906601581,55.89711600208645,0.0027635197696266,0.7105609478847726,,,
2026,0.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,247.0,59.0,69,0.8016331899602765,0.7734808254555815,0.5899452954066802,0.2568962205345386,0.2086694517936434,0.4026631190304871,0.3620070764040148,0.4841240520776201,,,
2026,0.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,247.0,59.0,69,0.6644866642309099,0.1343529210727094,-0.0223184170140033,57.8317787884788,16.802889155659365,57.43630444696899,-0.0068854419746826,0.0499349002436926,,,
2026,0.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,247.0,59.0,69,0.6644866642309099,0.5837648620571985,0.3339177327870677,0.4022029673519215,0.3086582702831351,0.4980188609158487,0.1923941060941412,0.4300846319675587,,,
2026,0.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,247.0,59.0,69,0.560248447204969,0.1158606369071973,-0.0226777954411745,46.4382085869569,11.235039186509658,46.131023196508,-0.0066589763062561,0.0354082652615293,,,
