comparison_name,population,seed,arm,timing,metric,reference_value,comparison_value,improvement,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,delta,delta_brier,reference_selector,comparison_selector,bootstrap_seed
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T0,auroc,0.6966723842195541,0.6677186963979416,-0.02895368782161256,-0.06856836298980426,0.008253119091831585,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.02895368782161256,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",582245912313653858
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T0,brier,0.2430950945429407,0.20384511454386176,0.03924997999907895,0.026266590418860685,0.051318263353309586,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.03924997999907895,-0.03924997999907895,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",582245912313653858
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T1,auprc,0.5362125873999827,0.4788058670671159,-0.057406720332866756,-0.12024622515053521,0.007401813366547004,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.057406720332866756,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",9051860382321147596
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T1,auroc,0.6966723842195541,0.6388336192109777,-0.05783876500857643,-0.11702565752508362,-0.0066428921206136025,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.05783876500857643,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",9051860382321147596
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T1,brier,0.2430950945429407,0.2144596293349652,0.028635465207975497,0.010524658757948642,0.04451661964109216,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.028635465207975497,-0.028635465207975497,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",9051860382321147596
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T2,auprc,0.5362125873999827,0.4667441047577009,-0.06946848264228178,-0.1306066368979517,0.008673623713738178,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.06946848264228178,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",4310059100659423062
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T2,auroc,0.6966723842195541,0.6463121783876502,-0.050360205831903926,-0.10746827025383789,0.008968346467470661,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.050360205831903926,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",4310059100659423062
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T2,brier,0.2430950945429407,0.21048931826634149,0.03260577627659922,0.014057683679968035,0.051156025281460224,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.03260577627659922,-0.03260577627659922,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",4310059100659423062
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T3,auprc,0.5362125873999827,0.4849649356927531,-0.05124765170722956,-0.11071855615776037,0.025787411743825855,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.05124765170722956,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2361973606138968254
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T3,auroc,0.6966723842195541,0.6734133790737564,-0.023259005145797707,-0.08167405116012355,0.03814087035315804,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.023259005145797707,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2361973606138968254
