seed_base,arm,state,task,endpoint,analysis_scope,scale,aggregation,n,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
3026,F1,full,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4204373648879281,0.30369160431359665,0.04377089617488261,30.414622093636403,7.513548534156137,31.345565059981617,0.029699351872068614,0.033035583147710344,0.05519805495729582,2.781127980995448,-5.70038330660199
3026,F1,full,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2883185964454776,0.44844291234170147,0.033022862730490155,12.2020124311687,3.113401514116497,12.477635535818399,0.022089369725417314,0.008261743593857585,0.04076083016141407,0.9302583630741661,-2.4890662037528553
3026,F1,full,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.5197843367891485,0.4393580174046398,0.13805874306836827,27.994346284743422,9.167194369789513,31.138883403727128,0.08083930257349484,0.10558221534193414,0.1382490308017874,6.108335515246958,-5.413890844974535
3026,F1,z_P,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.38554238252360906,0.2712596837291015,0.06388631946663081,24.508749217521874,12.99114120765383,25.477864188497076,0.038037527942108455,0.1322464437072036,0.09864549401640789,-9.078032331686037,0.8620913606596748
3026,F1,z_P,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.40496984867447944,0.3404400705720817,0.11472728762230344,16.177006193400594,8.931099492828977,17.219808801872187,0.06055831516307061,0.10054264494377736,0.10794830434569593,-8.0895259629254,-0.43040884506719657
3026,F1,z_P,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.15842598702924113,0.05915892237112049,-0.022906367049141174,27.701573828578447,9.622574222846195,27.537956917151757,-0.005941505098542101,0.048519233266466476,0.013030984223232744,-5.922317562844653,-0.5804423718075014
3026,F1,z_P,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3163127394091099,0.2236195588907679,0.051902413346597696,22.795776413166973,10.514938307776335,23.41187663584034,0.03088477933554565,0.09376944063914915,0.07320826086177885,-7.696625285818698,-0.049586618738341026
3026,F1,z_P,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7666653771760156,0.6516959296359115,0.3977291826130589,33.112138178397096,14.378912014975693,42.77656700591202,0.22592810746545494,0.3149045010963924,0.36570798469963944,12.28758521528787,-5.847436801213337
3026,F1,z_P,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5266376152008192,0.3584230418992363,0.0724096725942679,36.289435058268175,12.183636937747622,37.95576601319648,0.043901918732161926,0.055916531940349797,0.08475513797025969,8.427857962227552,-7.646571270347871
3026,F1,z_P,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.3615244055068836,0.2585458269047021,-0.0059255391147921,31.19495496551203,7.749888841531108,31.345565059981617,0.004804829460926502,0.0067619622454644845,0.021260521012292314,2.435940744549894,-6.3502286555102145
3026,F1,z_P,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.28195404949107167,0.28914463824248016,-0.004609510721995891,12.437182376856336,3.1413867923294747,12.477635535818399,0.0032420532596850837,0.00533278846315899,0.02111506009301882,0.9613185675540149,-2.52803573360965
3026,F1,z_P,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.4841953618436975,0.3894523591705825,0.1149009513426347,28.25842764475841,9.363456146645975,31.138883403727128,0.06946922722955712,0.09572894593634142,0.12320967594380257,6.028175622404833,-5.593068115170268
3026,F1,z_R,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4217972465581978,0.26127970429520564,0.06821663506877285,24.451996687379435,12.642068375216981,25.477864188497076,0.04026505100772173,0.07189380274230053,0.07005697868175345,-10.302920043183395,-0.04752264141423439
3026,F1,z_R,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.40550756627602685,0.32504762066319015,0.10184729545639437,16.294262326974806,9.148457633247487,17.219808801872187,0.05374894027840499,0.07184190038945648,0.0871236170327317,-8.244071774015017,-0.4061547952857694
3026,F1,z_R,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.16793628399135282,0.13947979268987776,0.01632917433843517,27.16510563608136,9.297758669716012,27.537956917151757,0.013539540431126509,0.0373268688498365,0.026947722944256323,-5.690342489309235,-0.4237903125973868
3026,F1,z_R,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3317470322751925,0.24193570588275784,0.06213103495453413,22.6371215501452,10.362761559393492,23.41187663584034,0.03585117723908441,0.060354190660531166,0.0613761062195805,-8.079111435502549,-0.2924892497657969
