seed,arm,timing,population,fold,model_family,split,selected_dimension,selected_C,validation_selection_auroc,n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,supplementary
2026,B3,T0_T3,full_808,0,C+M,validation,8.0,0.0001,0.7896323086196504,121,42,79,0.7896323086196504,0.6088229936533786,0.24761961684729145,78.93470349131422,0.19065731987494158,True
2026,B3,T0_T3,full_808,0,C+M,test,8.0,0.0001,0.7896323086196504,162,55,107,0.7316907391673746,0.5503002512193762,0.24782059054586883,48.63027939845355,0.17506592568539234,True
2026,B3,T0_T3,ftv_complete_375,0,F,train,,100.0,0.7763157894736842,247,71,176,0.7239116517285531,0.4679081362492429,0.1812692661028658,1.0007727177869095,0.05515234827987008,True
2026,B3,T0_T3,ftv_complete_375,0,F,validation,,100.0,0.7763157894736842,59,19,40,0.7763157894736842,0.6965866188027237,0.18017490215674406,1.3332590620909504,0.11409037195361445,True
2026,B3,T0_T3,ftv_complete_375,0,F,test,,100.0,0.7763157894736842,69,20,49,0.6857142857142857,0.4558727704892661,0.18920963709257937,0.9663830436266261,0.10942481789013118,True
2026,B3,T0_T3,ftv_complete_375,0,C+F,train,,0.1,0.8473684210526315,247,71,176,0.8668373879641486,0.793466736391302,0.1284933540737143,1.575156507131767,0.08628725280740666,True
2026,B3,T0_T3,ftv_complete_375,0,C+F,validation,,0.1,0.8473684210526315,59,19,40,0.8473684210526315,0.6996076983516089,0.15447912899554198,1.1658447524678046,0.11533445580416775,True
2026,B3,T0_T3,ftv_complete_375,0,C+F,test,,0.1,0.8473684210526315,69,20,49,0.7397959183673469,0.5038748917204801,0.18406879430644324,0.5691799773218414,0.0720472541922626,True
2026,B3,T0_T3,ftv_complete_375,0,C+F+M,train,8.0,1.0,0.8723684210526316,247,71,176,0.9106914212548015,0.8526140093410479,0.09782994683646302,1.121596656756435,0.05708862295132234,True
2026,B3,T0_T3,ftv_complete_375,0,C+F+M,validation,8.0,1.0,0.8723684210526316,59,19,40,0.8723684210526316,0.7050885014854269,0.15748028090652622,0.6611377926607874,0.15906404159153528,True
2026,B3,T0_T3,ftv_complete_375,0,C+F+M,test,8.0,1.0,0.8723684210526316,69,20,49,0.7142857142857143,0.442571015999671,0.2238391417308918,82833027735.8916,0.19549504686564262,True
2026,B0,T0,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B0,T0,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B0,T0,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B0,T0,full_808,1,M,train,16.0,0.1,0.6271341463414634,525,179,346,0.6389220783414602,0.4901733859717235,0.21207962406772296,1.1047580355144173,0.028862991238310196,False
2026,B0,T0,full_808,1,M,validation,16.0,0.1,0.6271341463414634,121,41,80,0.6271341463414634,0.47921991899360783,0.21454382800724384,0.981509359775361,0.06786623230057548,False
2026,B0,T0,full_808,1,M,test,16.0,0.1,0.6271341463414634,162,55,107,0.4773152081563296,0.3539397885200888,0.23460303752977052,-0.044528204072158684,0.0855901831944122,False
2026,B0,T0,full_808,1,C+M,train,16.0,0.01,0.7475609756097562,525,179,346,0.8139793974230632,0.7174775674796707,0.1781122412673261,2.233957093746064,0.11908934502742753,False
2026,B0,T0,full_808,1,C+M,validation,16.0,0.01,0.7475609756097562,121,41,80,0.7475609756097562,0.6286583095266025,0.19446664426613167,1.6142571163707073,0.08910257893292656,False
2026,B0,T0,full_808,1,C+M,test,16.0,0.01,0.7475609756097562,162,55,107,0.6344944774851317,0.5419659186782317,0.21161483441837853,0.9228761173141519,0.1048267264788491,False
2026,B0,T0,ftv_complete_375,1,F,train,,0.0001,0.5267857142857143,239,69,170,0.5378516624040921,0.34266215184364035,0.24945702925663008,209.49301967099063,0.2100420726156999,False
2026,B0,T0,ftv_complete_375,1,F,validation,,0.0001,0.5267857142857143,69,21,48,0.5267857142857143,0.3450748893489436,0.24950474224416813,174.55206044771995,0.1944056246879317,False
2026,B0,T0,ftv_complete_375,1,F,test,,0.0001,0.5267857142857143,67,20,47,0.41702127659574467,0.28339486862297136,0.24953555228678687,-419.56258375045246,0.20027701277714155,False
2026,B0,T0,ftv_complete_375,1,C+F,train,,0.0001,0.6448412698412698,239,69,170,0.8208866155157715,0.697235922693557,0.2484695809549697,168.6181779610905,0.28452703434480214,False
2026,B0,T0,ftv_complete_375,1,C+F,validation,,0.0001,0.6448412698412698,69,21,48,0.6448412698412698,0.49691326108459305,0.24916089415494955,75.05166966520984,0.19464846972833894,False
2026,B0,T0,ftv_complete_375,1,C+F,test,,0.0001,0.6448412698412698,67,20,47,0.7074468085106383,0.5770249432412937,0.24865091949536233,102.32140584315808,0.24400809749384386,False
2026,B0,T0,ftv_complete_375,1,C+F+M,train,8.0,0.1,0.6805555555555556,239,69,170,0.8628303495311168,0.7749993537030058,0.13138881982192305,1.5289821161348744,0.08326347797423209,False
2026,B0,T0,ftv_complete_375,1,C+F+M,validation,8.0,0.1,0.6805555555555556,69,21,48,0.6805555555555556,0.4544090700287967,0.2132566670169098,0.46528356899070517,0.11077560271341629,False
2026,B0,T0,ftv_complete_375,1,C+F+M,test,8.0,0.1,0.6805555555555556,67,20,47,0.6574468085106383,0.526124592159997,0.19325630632919316,0.4918648436997418,0.11452928494562996,False
2026,B0,T0_T1,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B0,T0_T1,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B0,T0_T1,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B0,T0_T1,full_808,1,M,train,8.0,1.0,0.6853658536585365,525,179,346,0.603755610811509,0.404576502700058,0.2198765589548063,1.0099721590242519,0.029957113180266094,False
2026,B0,T0_T1,full_808,1,M,validation,8.0,1.0,0.6853658536585365,121,41,80,0.6853658536585365,0.48901617080782134,0.21006908725456933,1.7267721120231474,0.0950540131711247,False
2026,B0,T0_T1,full_808,1,M,test,8.0,1.0,0.6853658536585365,162,55,107,0.5089209855564997,0.34854238268119997,0.23080499040935568,-0.09290312560795964,0.05406211861143971,False
2026,B0,T0_T1,full_808,1,C+M,train,32.0,0.01,0.7698170731707318,525,179,346,0.8189201407950399,0.7230123644812015,0.17624500863183568,2.234477604502317,0.12235161713182831,False
2026,B0,T0_T1,full_808,1,C+M,validation,32.0,0.01,0.7698170731707318,121,41,80,0.7698170731707318,0.6776519785579327,0.18926955068142118,1.7392842727371598,0.10813052589557993,False
2026,B0,T0_T1,full_808,1,C+M,test,32.0,0.01,0.7698170731707318,162,55,107,0.6457094307561597,0.5457704128245724,0.2126074631709618,0.8856396758435314,0.09343275173986862,False
2026,B0,T0_T1,ftv_complete_375,1,F,train,,0.1,0.6180555555555556,239,69,170,0.6853367433930093,0.4243091452432879,0.19250760303011552,1.657937131306442,0.040392022748918135,False
2026,B0,T0_T1,ftv_complete_375,1,F,validation,,0.1,0.6180555555555556,69,21,48,0.6180555555555556,0.5325660361228406,0.20278275839475465,1.5975947283362741,0.053187567879322835,False
2026,B0,T0_T1,ftv_complete_375,1,F,test,,0.1,0.6180555555555556,67,20,47,0.725531914893617,0.5412142678790525,0.19282071488822766,2.555025166523054,0.10203635698178502,False
2026,B0,T0_T1,ftv_complete_375,1,C+F,train,,10.0,0.6904761904761905,239,69,170,0.8647058823529412,0.7759822562545035,0.12357326120975817,1.0125377770160238,0.05517423952259054,False
2026,B0,T0_T1,ftv_complete_375,1,C+F,validation,,10.0,0.6904761904761905,69,21,48,0.6904761904761905,0.520393663661034,0.20552617912617185,59823579724.83601,0.1682010843808957,False
2026,B0,T0_T1,ftv_complete_375,1,C+F,test,,10.0,0.6904761904761905,67,20,47,0.725531914893617,0.6162926592255753,0.17372548388219253,0.4298073820103502,0.10305237780734385,False
2026,B0,T0_T1,ftv_complete_375,1,C+F+M,train,16.0,0.1,0.7420634920634921,239,69,170,0.878772378516624,0.8026087798729311,0.12363495324657423,1.6033537345063213,0.09272237145185948,False
2026,B0,T0_T1,ftv_complete_375,1,C+F+M,validation,16.0,0.1,0.7420634920634921,69,21,48,0.7420634920634921,0.5712804588663276,0.1934872549854933,0.6542007812844108,0.14122745578179877,False
2026,B0,T0_T1,ftv_complete_375,1,C+F+M,test,16.0,0.1,0.7420634920634921,67,20,47,0.7404255319148936,0.6213959469498443,0.17241861928316932,0.7109339636548954,0.08804140452610809,False
2026,B0,T0_T2,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B0,T0_T2,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B0,T0_T2,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B0,T0_T2,full_808,1,M,train,32.0,0.01,0.7457317073170732,525,179,346,0.6824845803597377,0.5153181381341497,0.21352966195681397,2.0858833673488633,0.0779305134101664,False
2026,B0,T0_T2,full_808,1,M,validation,32.0,0.01,0.7457317073170732,121,41,80,0.7457317073170732,0.5776981136653612,0.20585213492827306,2.6501864206081294,0.12305151020595577,False
2026,B0,T0_T2,full_808,1,M,test,32.0,0.01,0.7457317073170732,162,55,107,0.5376380628717077,0.3890918195422126,0.2327475770130189,0.4539426236458612,0.0891194241700376,False
2026,B0,T0_T2,full_808,1,C+M,train,32.0,0.1,0.7963414634146342,525,179,346,0.8256531146058708,0.7403139096774899,0.15606874152718275,1.1997433099244643,0.04277479622707324,False
2026,B0,T0_T2,full_808,1,C+M,validation,32.0,0.1,0.7963414634146342,121,41,80,0.7963414634146342,0.68657018479958,0.16801440073934962,0.9685634918915539,0.09318444941001769,False
2026,B0,T0_T2,full_808,1,C+M,test,32.0,0.1,0.7963414634146342,162,55,107,0.6640611724723874,0.5485206855233677,0.2199910234577979,0.4543316659882398,0.13112079836321244,False
2026,B0,T0_T2,ftv_complete_375,1,F,train,,1.0,0.6686507936507937,239,69,170,0.7225063938618926,0.47035327745464706,0.18189851847707486,1.0777237908364579,0.06407268158088086,False
2026,B0,T0_T2,ftv_complete_375,1,F,validation,,1.0,0.6686507936507937,69,21,48,0.6686507936507937,0.5479914442496574,0.1900758276548318,1.287882157415347,0.12669401880543954,False
2026,B0,T0_T2,ftv_complete_375,1,F,test,,1.0,0.6686507936507937,67,20,47,0.7563829787234043,0.5458804328279717,0.17900254597009138,1.5285031569743834,0.1030747186920484,False
2026,B0,T0_T2,ftv_complete_375,1,C+F,train,,10.0,0.7222222222222222,239,69,170,0.881074168797954,0.8107910055917696,0.11495039845117153,1.014723142731267,0.04726085628709162,False
2026,B0,T0_T2,ftv_complete_375,1,C+F,validation,,10.0,0.7222222222222222,69,21,48,0.7222222222222222,0.5130393890550712,0.20162118544154,0.29693916459131836,0.1452325779416348,False
2026,B0,T0_T2,ftv_complete_375,1,C+F,test,,10.0,0.7222222222222222,67,20,47,0.6914893617021277,0.5529123830792955,0.19802757942450425,0.3168568473584367,0.14839623422233159,False
2026,B0,T0_T2,ftv_complete_375,1,C+F+M,train,32.0,0.1,0.748015873015873,239,69,170,0.9280477408354647,0.8810454642212281,0.09765290918524719,1.8840755468857868,0.09911908526041788,False
2026,B0,T0_T2,ftv_complete_375,1,C+F+M,validation,32.0,0.1,0.748015873015873,69,21,48,0.748015873015873,0.5696156251968507,0.18734173469939092,0.6864552848157917,0.11609853566118035,False
2026,B0,T0_T2,ftv_complete_375,1,C+F+M,test,32.0,0.1,0.748015873015873,67,20,47,0.7159574468085106,0.5750084595451577,0.19005185419027537,0.5135322877355609,0.15764023041546205,False
2026,B0,T0_T3,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,True
2026,B0,T0_T3,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,True
2026,B0,T0_T3,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,True
2026,B0,T0_T3,full_808,1,M,train,32.0,0.0001,0.6859756097560975,525,179,346,0.6694545806826622,0.4900313886213936,0.24891802405773703,92.78678797177193,0.1663309304218706,True
2026,B0,T0_T3,full_808,1,M,validation,32.0,0.0001,0.6859756097560975,121,41,80,0.6859756097560975,0.5117257875101768,0.2487758717564884,92.95516211363947,0.20005690960367925,True
2026,B0,T0_T3,full_808,1,M,test,32.0,0.0001,0.6859756097560975,162,55,107,0.5432455395072218,0.37388991253310633,0.24929913507486196,18.730255906189925,0.1586417301597336,True
2026,B0,T0_T3,full_808,1,C+M,train,64.0,0.01,0.7759146341463415,525,179,346,0.8573804372396423,0.7808373469994758,0.16220629589177893,2.531772273269353,0.15098874943914403,True
2026,B0,T0_T3,full_808,1,C+M,validation,64.0,0.01,0.7759146341463415,121,41,80,0.7759146341463415,0.6763541438098113,0.18499008190580168,1.565753006922955,0.10073291076851,True
2026,B0,T0_T3,full_808,1,C+M,test,64.0,0.01,0.7759146341463415,162,55,107,0.6358538657604077,0.5414267117583951,0.21754311465230874,0.7275619439484834,0.15353729008790554,True
2026,B0,T0_T3,ftv_complete_375,1,F,train,,0.1,0.6349206349206349,239,69,170,0.7248081841432225,0.475793187885557,0.18276497383098772,1.5557107843385811,0.07852690539466144,True
2026,B0,T0_T3,ftv_complete_375,1,F,validation,,0.1,0.6349206349206349,69,21,48,0.6349206349206349,0.5482886369979707,0.19855308892328025,1.133750133212391,0.13716653828389358,True
2026,B0,T0_T3,ftv_complete_375,1,F,test,,0.1,0.6349206349206349,67,20,47,0.7138297872340426,0.5252261929678913,0.19227472217818076,1.4540496499334734,0.12412776933773624,True
2026,B0,T0_T3,ftv_complete_375,1,C+F,train,,0.01,0.7103174603174602,239,69,170,0.8653026427962489,0.7902081355028956,0.1710614712752167,3.6632238097260434,0.20059243088970938,True
2026,B0,T0_T3,ftv_complete_375,1,C+F,validation,,0.01,0.7103174603174602,69,21,48,0.7103174603174602,0.5009996865630195,0.20914465606021249,1.6042866368885091,0.14557186496817162,True
2026,B0,T0_T3,ftv_complete_375,1,C+F,test,,0.01,0.7103174603174602,67,20,47,0.702127659574468,0.5979460429753943,0.19530576778137193,1.7089729852093647,0.1742423776381016,True
2026,B0,T0_T3,ftv_complete_375,1,C+F+M,train,32.0,1.0,0.7251984126984127,239,69,170,0.9450980392156864,0.8985316920741829,0.08204536042057646,1.2712985888904982,0.04906510063048749,True
2026,B0,T0_T3,ftv_complete_375,1,C+F+M,validation,32.0,1.0,0.7251984126984127,69,21,48,0.7251984126984127,0.5781864972913482,0.22748140265602046,-41852640206.32959,0.2189339610440013,True
2026,B0,T0_T3,ftv_complete_375,1,C+F+M,test,32.0,1.0,0.7251984126984127,67,20,47,0.7223404255319149,0.581413759164665,0.21918109542885358,-20115420978.579292,0.1966096175900878,True
2026,B1,T0,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B1,T0,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B1,T0,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B1,T0,full_808,1,M,train,8.0,0.0001,0.7070121951219513,525,179,346,0.5971840992023768,0.40609918134332235,0.24924030993087745,83.60780279290121,0.1569871791747084,False
2026,B1,T0,full_808,1,M,validation,8.0,0.0001,0.7070121951219513,121,41,80,0.7070121951219513,0.5348756352744863,0.2490871901488251,202.28162242566071,0.1591211582944182,False
2026,B1,T0,full_808,1,M,test,8.0,0.0001,0.7070121951219513,162,55,107,0.5602378929481733,0.3846689128601656,0.24932363241819064,49.98416754921466,0.1585512574767255,False
2026,B1,T0,full_808,1,C+M,train,8.0,1.0,0.7658536585365854,525,179,346,0.7947815416411019,0.6809772417338475,0.16860895489830346,1.0187525772898394,0.0444809916769196,False
2026,B1,T0,full_808,1,C+M,validation,8.0,1.0,0.7658536585365854,121,41,80,0.7658536585365854,0.665088237075613,0.17655537684577252,0.9077472745048824,0.0667457048921576,False
2026,B1,T0,full_808,1,C+M,test,8.0,1.0,0.7658536585365854,162,55,107,0.6594732370433306,0.5506714395405901,0.21448583259091208,0.46916177303514034,0.11665253325373506,False
2026,B1,T0,ftv_complete_375,1,F,train,,0.0001,0.5267857142857143,239,69,170,0.5378516624040921,0.34266215184364035,0.24945702925663008,209.49301967099063,0.2100420726156999,False
2026,B1,T0,ftv_complete_375,1,F,validation,,0.0001,0.5267857142857143,69,21,48,0.5267857142857143,0.3450748893489436,0.24950474224416813,174.55206044771995,0.1944056246879317,False
2026,B1,T0,ftv_complete_375,1,F,test,,0.0001,0.5267857142857143,67,20,47,0.41702127659574467,0.28339486862297136,0.24953555228678687,-419.56258375045246,0.20027701277714155,False
2026,B1,T0,ftv_complete_375,1,C+F,train,,0.0001,0.6448412698412698,239,69,170,0.8208866155157715,0.697235922693557,0.2484695809549697,168.6181779610905,0.28452703434480214,False
2026,B1,T0,ftv_complete_375,1,C+F,validation,,0.0001,0.6448412698412698,69,21,48,0.6448412698412698,0.49691326108459305,0.24916089415494955,75.05166966520984,0.19464846972833894,False
2026,B1,T0,ftv_complete_375,1,C+F,test,,0.0001,0.6448412698412698,67,20,47,0.7074468085106383,0.5770249432412937,0.24865091949536233,102.32140584315808,0.24400809749384386,False
2026,B1,T0,ftv_complete_375,1,C+F+M,train,32.0,0.0001,0.6706349206349206,239,69,170,0.8541346973572038,0.7706044140121615,0.24811941749394895,180.95857108533042,0.31773482015335813,False
2026,B1,T0,ftv_complete_375,1,C+F+M,validation,32.0,0.0001,0.6706349206349206,69,21,48,0.6706349206349206,0.47146962000710463,0.24905334535497653,76.19701186548583,0.1946967798963841,False
2026,B1,T0,ftv_complete_375,1,C+F+M,test,32.0,0.0001,0.6706349206349206,67,20,47,0.6468085106382979,0.5099538478489964,0.24882019541745773,73.29653386272756,0.229075078966057,False
2026,B1,T0_T1,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B1,T0_T1,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B1,T0_T1,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B1,T0_T1,full_808,1,M,train,64.0,0.0001,0.6856707317073171,525,179,346,0.7485387670746277,0.6127427953014895,0.24837100722582905,102.1042286728685,0.22872407734757383,False
2026,B1,T0_T1,full_808,1,M,validation,64.0,0.0001,0.6856707317073171,121,41,80,0.6856707317073171,0.5463601673459336,0.24865604039237743,75.44215191129702,0.19985716633493672,False
2026,B1,T0_T1,full_808,1,M,test,64.0,0.0001,0.6856707317073171,162,55,107,0.576890399320306,0.3997830041607426,0.24913248269609417,26.40968563655515,0.15866493103357238,False
2026,B1,T0_T1,full_808,1,C+M,train,16.0,0.01,0.7676829268292683,525,179,346,0.802499434882294,0.6886541595707196,0.18153124410698454,2.145892176626233,0.10098211374455739,False
2026,B1,T0_T1,full_808,1,C+M,validation,16.0,0.01,0.7676829268292683,121,41,80,0.7676829268292683,0.6751880107308157,0.18897842032219378,1.8769122145342523,0.10707984505816918,False
2026,B1,T0_T1,full_808,1,C+M,test,16.0,0.01,0.7676829268292683,162,55,107,0.681053525913339,0.5851693432109751,0.20612608181423803,1.1321224174539606,0.09439805002340959,False
2026,B1,T0_T1,ftv_complete_375,1,F,train,,0.1,0.6180555555555556,239,69,170,0.6853367433930093,0.4243091452432879,0.19250760303011552,1.657937131306442,0.040392022748918135,False
2026,B1,T0_T1,ftv_complete_375,1,F,validation,,0.1,0.6180555555555556,69,21,48,0.6180555555555556,0.5325660361228406,0.20278275839475465,1.5975947283362741,0.053187567879322835,False
2026,B1,T0_T1,ftv_complete_375,1,F,test,,0.1,0.6180555555555556,67,20,47,0.725531914893617,0.5412142678790525,0.19282071488822766,2.555025166523054,0.10203635698178502,False
2026,B1,T0_T1,ftv_complete_375,1,C+F,train,,10.0,0.6904761904761905,239,69,170,0.8647058823529412,0.7759822562545035,0.12357326120975817,1.0125377770160238,0.05517423952259054,False
2026,B1,T0_T1,ftv_complete_375,1,C+F,validation,,10.0,0.6904761904761905,69,21,48,0.6904761904761905,0.520393663661034,0.20552617912617185,59823579724.83601,0.1682010843808957,False
2026,B1,T0_T1,ftv_complete_375,1,C+F,test,,10.0,0.6904761904761905,67,20,47,0.725531914893617,0.6162926592255753,0.17372548388219253,0.4298073820103502,0.10305237780734385,False
2026,B1,T0_T1,ftv_complete_375,1,C+F+M,train,16.0,100.0,0.7440476190476191,239,69,170,0.8767263427109975,0.7857657051312603,0.1193923925744664,1.0016212335080499,0.0402400488010471,False
2026,B1,T0_T1,ftv_complete_375,1,C+F+M,validation,16.0,100.0,0.7440476190476191,69,21,48,0.7440476190476191,0.5461861308144006,0.19221997125404716,48472205475.01328,0.17920966414295963,False
2026,B1,T0_T1,ftv_complete_375,1,C+F+M,test,16.0,100.0,0.7440476190476191,67,20,47,0.7031914893617021,0.620479759397161,0.18049888897754263,0.31933096298738184,0.12355293089884709,False
2026,B1,T0_T2,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,False
2026,B1,T0_T2,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,False
2026,B1,T0_T2,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,False
2026,B1,T0_T2,full_808,1,M,train,64.0,1.0,0.7015243902439025,525,179,346,0.7849807859979978,0.6425413810670635,0.17646423122876134,1.02111315864757,0.058921355009317826,False
2026,B1,T0_T2,full_808,1,M,validation,64.0,1.0,0.7015243902439025,121,41,80,0.7015243902439025,0.5451031598886982,0.20260755078092096,0.5925894816664169,0.08423931044028432,False
2026,B1,T0_T2,full_808,1,M,test,64.0,1.0,0.7015243902439025,162,55,107,0.5750212404418013,0.43932309608268044,0.2421973138718678,0.27272682553752525,0.14439206883503475,False
2026,B1,T0_T2,full_808,1,C+M,train,32.0,1.0,0.7835365853658536,525,179,346,0.8309167823812444,0.7412703432528981,0.1546926384895517,1.0240101202356,0.04864477649545242,False
2026,B1,T0_T2,full_808,1,C+M,validation,32.0,1.0,0.7835365853658536,121,41,80,0.7835365853658536,0.6846780656697882,0.17396066870066706,0.7258827057415239,0.1031746635814756,False
2026,B1,T0_T2,full_808,1,C+M,test,32.0,1.0,0.7835365853658536,162,55,107,0.6875106202209006,0.5658361900651129,0.2163846838767529,0.4285062871916574,0.1467102930922723,False
2026,B1,T0_T2,ftv_complete_375,1,F,train,,1.0,0.6686507936507937,239,69,170,0.7225063938618926,0.47035327745464706,0.18189851847707486,1.0777237908364579,0.06407268158088086,False
2026,B1,T0_T2,ftv_complete_375,1,F,validation,,1.0,0.6686507936507937,69,21,48,0.6686507936507937,0.5479914442496574,0.1900758276548318,1.287882157415347,0.12669401880543954,False
2026,B1,T0_T2,ftv_complete_375,1,F,test,,1.0,0.6686507936507937,67,20,47,0.7563829787234043,0.5458804328279717,0.17900254597009138,1.5285031569743834,0.1030747186920484,False
2026,B1,T0_T2,ftv_complete_375,1,C+F,train,,10.0,0.7222222222222222,239,69,170,0.881074168797954,0.8107910055917696,0.11495039845117153,1.014723142731267,0.04726085628709162,False
2026,B1,T0_T2,ftv_complete_375,1,C+F,validation,,10.0,0.7222222222222222,69,21,48,0.7222222222222222,0.5130393890550712,0.20162118544154,0.29693916459131836,0.1452325779416348,False
2026,B1,T0_T2,ftv_complete_375,1,C+F,test,,10.0,0.7222222222222222,67,20,47,0.6914893617021277,0.5529123830792955,0.19802757942450425,0.3168568473584367,0.14839623422233159,False
2026,B1,T0_T2,ftv_complete_375,1,C+F+M,train,32.0,100.0,0.7668650793650793,239,69,170,0.9518329070758739,0.9069767556202168,0.07512993124463103,1.0126273783280255,0.04353983928274107,False
2026,B1,T0_T2,ftv_complete_375,1,C+F+M,validation,32.0,100.0,0.7668650793650793,69,21,48,0.7668650793650793,0.6272625808404819,0.24304286586867815,46499921996.12491,0.2622856580285616,False
2026,B1,T0_T2,ftv_complete_375,1,C+F+M,test,32.0,100.0,0.7668650793650793,67,20,47,0.6851063829787235,0.5559662736575177,0.2763488020848032,-5152582245.936031,0.2679507069667877,False
2026,B1,T0_T3,full_808,1,C,train,,0.01,0.7317073170731707,525,179,346,0.7736057738883326,0.662294721676649,0.1885961384384506,1.9774304339834932,0.09893845394985085,True
2026,B1,T0_T3,full_808,1,C,validation,,0.01,0.7317073170731707,121,41,80,0.7317073170731707,0.6196505441256492,0.20002743355292055,1.6706502232961002,0.10589975975199878,True
2026,B1,T0_T3,full_808,1,C,test,,0.01,0.7317073170731707,162,55,107,0.6683942225998302,0.5403127948046283,0.209242113086834,1.0927448393654817,0.08171570049261367,True
2026,B1,T0_T3,full_808,1,M,train,16.0,0.01,0.7243902439024391,525,179,346,0.6285077663319018,0.45146220074511845,0.22234977180687682,1.944989802948064,0.07497432500961569,True
2026,B1,T0_T3,full_808,1,M,validation,16.0,0.01,0.7243902439024391,121,41,80,0.7243902439024391,0.563655850823206,0.2121714302396261,3.6237730613614696,0.13440116560608317,True
2026,B1,T0_T3,full_808,1,M,test,16.0,0.01,0.7243902439024391,162,55,107,0.5573491928632115,0.39315679464627246,0.22864897496461947,0.7360625045834219,0.07469790209660429,True
2026,B1,T0_T3,full_808,1,C+M,train,32.0,1.0,0.7951219512195122,525,179,346,0.8282203636128782,0.7320757854393397,0.15611131771253955,1.0231586479076644,0.030147102853273964,True
2026,B1,T0_T3,full_808,1,C+M,validation,32.0,1.0,0.7951219512195122,121,41,80,0.7951219512195122,0.7190721990901566,0.16927803272551997,0.7947550350974574,0.07812817282952851,True
2026,B1,T0_T3,full_808,1,C+M,test,32.0,1.0,0.7951219512195122,162,55,107,0.6951571792693289,0.5803822870238176,0.21001137694340385,0.48428975744357255,0.10809015167119368,True
2026,B1,T0_T3,ftv_complete_375,1,F,train,,0.1,0.6349206349206349,239,69,170,0.7248081841432225,0.475793187885557,0.18276497383098772,1.5557107843385811,0.07852690539466144,True
2026,B1,T0_T3,ftv_complete_375,1,F,validation,,0.1,0.6349206349206349,69,21,48,0.6349206349206349,0.5482886369979707,0.19855308892328025,1.133750133212391,0.13716653828389358,True
